"first_character","second_character","Cue","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","trial_cond","switch_cond","cuedCharacter","obj_category","image","participant","task_resp.keys","task_resp.corr","task_resp.rt","response","respCat","P_O_S1","P_O_S2","P_O_S3","P_O_S4","Prob","accuracy","surprise","entropy","PS_pre1","PS_pre2","PS_pre3","PS_pre4","PS_post1","PS_post2","PS_post3","PS_post4"
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/canoepaddle02.jpg",1,2,1,0.954,2,"Outdoor activity & sport item",NA,NA,NA,NA,0.248685991188585,1,0.0030519538554381,1.38363220038379,0.248685991188585,0.245112926368309,0.24259670969644,0.263604372746665,0.237450697920046,0.279217692850511,0.231636521845106,0.251695087384337
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/leafrake.jpg",1,1,0,0.583,1,"Electronic device & accessory",NA,NA,NA,NA,0.258597824286793,0,0.00260332709560288,1.37924637764172,0.232459389099384,0.267674736519006,0.258597824286793,0.241268050094817,0.202461628377424,0.278136258141933,0.268704593291591,0.250697520189052
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/lawnmower.jpg",1,2,1,1.262,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.250390611305869,1,0.00320229943663658,1.37804193895323,0.223378511891358,0.265756304559482,0.260474572243291,0.250390611305869,0.212478109808689,0.301585854318765,0.247763960350846,0.238172075521699
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/reflector.jpg",1,2,1,1.416,2,"Outdoor activity & sport item",NA,NA,NA,NA,0.242972390835226,1,0.00320647565690141,1.37918863188779,0.242972390835226,0.266361907996286,0.239716452233259,0.250949248935229,0.231090151335563,0.302239496743296,0.227993440052107,0.238676911869035
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,0,2,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/fryingpan02a.jpg",1,1,0,0.45,1,"Outdoor activity & sport item",NA,NA,NA,NA,0.239410484747915,0,0.00266105379099792,1.37953183407165,0.239410484747915,0.279254118176246,0.23767632642918,0.243659070646659,0.208759690897056,0.290507705343282,0.247254381264968,0.253478222494693
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",4,0,2,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/muffintray01.jpg",1,4,1,1.046,4,"Kitchen & utensil",NA,NA,NA,NA,0.272684314992238,1,0.00310345722121696,1.38081609439742,0.226905426902351,0.272684314992238,0.248462453508382,0.251947804597028,0.216381554760653,0.260037218335268,0.236938766620716,0.286642460283364
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",3,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pliers02b.jpg",1,3,1,1.069,3,"Hand labour tool & accessory",NA,NA,NA,NA,0.243376362292152,1,0.0030795575882372,1.3809556317107,0.228987741492866,0.278888078418508,0.248747817796474,0.243376362292152,0.218496001464177,0.26611000917868,0.283168623645203,0.23222536571194
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,0,2,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/papershredder.jpg",1,2,1,0.954,2,"Electronic device & accessory",NA,NA,NA,NA,0.268574429241314,1,0.00315495979615634,1.37985799170125,0.232357760819939,0.259021605140061,0.268574429241314,0.240046204798686,0.221292845096927,0.294307121159693,0.255784869665492,0.228615164077888
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/boatmotor.jpg",1,3,0,1.099,3,"Kitchen & utensil",NA,NA,NA,NA,0.25562084226775,0,0.00268782570821466,1.38060453747839,0.231173670665965,0.25562084226775,0.242685709307601,0.270519777758684,0.240622332206711,0.266068722488669,0.211732329573187,0.281576615731433
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/drillbit03a.jpg",1,1,1,0.653,1,"Hand labour tool & accessory",NA,NA,NA,NA,0.238024491883617,1,0.00296392676292128,1.38425672575041,0.233923993254279,0.274811987849428,0.253239527012676,0.238024491883617,0.267022628290308,0.262938620704054,0.242298207081648,0.22774054392399
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",3,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/lifesaver.jpg",1,3,1,0.596,3,"Outdoor activity & sport item",NA,NA,NA,NA,0.244748506035758,1,0.00292016545399335,1.3854635901609,0.244748506035758,0.258998484593655,0.228570104560985,0.267682904809603,0.23440583770577,0.248053635664811,0.261169460028336,0.256371066601083
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/tape02a.jpg",1,1,0,0.56,1,"Electronic device & accessory",NA,NA,NA,NA,0.245686995965723,0,0.00282117687057701,1.38444865561093,0.259532671842572,0.25724562759427,0.245686995965723,0.237534704597434,0.227074829578773,0.268521801013406,0.256456505244634,0.247946864163187
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/ellipticalmachine.jpg",1,2,0,0.838,2,"Kitchen & utensil",NA,NA,NA,NA,0.248910035972294,0,0.00273794568737376,1.38310250926633,0.241267269115231,0.248910035972294,0.256254897615868,0.253567797296607,0.251392012860134,0.217390661450272,0.267008594879701,0.264208730809893
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",3,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/wheelbarrow01.jpg",1,3,1,0.606,3,"Hand labour tool & accessory",NA,NA,NA,NA,0.248850243931385,1,0.0031157650571581,1.38195897916369,0.237161904564113,0.260372208567507,0.253615642936995,0.248850243931385,0.226092920829572,0.248219937540433,0.288451407657433,0.237235733972563
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",1,0,2,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/scanner.jpg",1,4,0,1.105,4,"Outdoor activity & sport item",NA,NA,NA,NA,0.250779527201675,0,0.0028090144726272,1.38381743822458,0.250779527201675,0.231738770412152,0.259524813132632,0.25795688925354,0.261702613059709,0.241832506986636,0.270828813294729,0.225636066658926
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/boltcutter.jpg",1,1,1,0.552,1,"Hand labour tool & accessory",NA,NA,NA,NA,0.242852011024635,1,0.00298549691675602,1.38440090758965,0.23661203566456,0.249003165022642,0.271532788288162,0.242852011024635,0.269956982633154,0.238126654361487,0.259672178940482,0.232244184064876
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/gluetube.jpg",1,2,1,0.651,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.240056743076331,1,0.00303839817124136,1.38389806403085,0.261175910274566,0.243350926442433,0.25541642020667,0.240056743076331,0.249457355207326,0.277300588284291,0.243956284460909,0.229285772047475
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/volleyball.jpg",1,3,0,0.758,3,"Electronic device & accessory",NA,NA,NA,NA,0.261664135445048,0,0.0028375257492751,1.38466412555939,0.256553463313437,0.245426203912516,0.261664135445048,0.236356197328998,0.267895738046657,0.256276540507295,0.229022174143826,0.246805547302222
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",3,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/sportbag.jpg",1,3,1,1.592,3,"Outdoor activity & sport item",NA,NA,NA,NA,0.260021613306128,1,0.00299852866136408,1.38492483341964,0.260021613306128,0.253514862684085,0.238252417520542,0.248211106489244,0.248588535486983,0.242367884875112,0.271746246276922,0.237297333360983
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/hockeygoaliemask.jpg",1,2,1,0.601,2,"Outdoor activity & sport item",NA,NA,NA,NA,0.249209579872711,1,0.00305664376736696,1.38360612185151,0.249209579872711,0.245726015530062,0.262177897915076,0.24288650668215,0.237923745452316,0.279884458799727,0.250304773510838,0.231887022237119
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pressurewasher.jpg",1,4,1,0.832,4,"Hand labour tool & accessory",NA,NA,NA,NA,0.238400032346586,1,0.00299969648120729,1.38466335199321,0.249696118916102,0.265288329439203,0.246615519298109,0.238400032346586,0.238710547142278,0.253616766435088,0.235765480861194,0.27190720556144
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/saw02b.jpg",1,1,1,0.78,1,"Hand labour tool & accessory",NA,NA,NA,NA,0.262268035114407,1,0.00304092238254735,1.38391376204948,0.243677906399676,0.252025389203649,0.242028669282268,0.262268035114407,0.277656445629408,0.240702892285464,0.231155285173152,0.250485376911976
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,0,2,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/sewingmachine01a.jpg",1,3,0,1.148,3,"Outdoor activity & sport item",NA,NA,NA,NA,0.243237297453297,0,0.00274797540161044,1.38269034023741,0.243237297453297,0.266735296927847,0.250170673166069,0.239856732452786,0.253498590814046,0.277987885079829,0.218538111985302,0.249975412120823
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/wheel01.jpg",1,2,1,0.641,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.250271811070706,1,0.00304950579670481,1.38347755675367,0.265487609552468,0.24479361967986,0.239446959696965,0.250271811070706,0.253508162056406,0.278870370745519,0.228642529740265,0.23897893745781
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/puttyknife.jpg",1,2,1,0.675,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.243828204976374,1,0.00320513583805693,1.37918304770154,0.251964570751588,0.26616740761749,0.238039816654548,0.243828204976374,0.239651138670584,0.302029583629678,0.226406883078978,0.23191239462076
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,0,2,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/treadmill.jpg",1,2,0,0.445,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.239870940987626,0,0.00296708130379798,1.38616796211527,0.244204637655527,0.279136566832619,0.236787854524228,0.239870940987626,0.255755986458078,0.245038340707747,0.247988375227177,0.251217297606998
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",1,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/exercisebike.jpg",1,4,0,1.569,4,"Hand labour tool & accessory",NA,NA,NA,NA,0.249986230787661,0,0.00274651052126639,1.38237315227878,0.251959210855866,0.265673215644704,0.232381342711769,0.249986230787661,0.262580282972486,0.276872387023404,0.242177130653456,0.218370199350654
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/bikelock.jpg",1,2,1,0.824,2,"Outdoor activity & sport item",NA,NA,NA,NA,0.257044958464592,1,0.00319740184444206,1.37908752882713,0.257044958464592,0.265048536733106,0.245619193165935,0.232287311636366,0.244533483992952,0.300821759151025,0.233663859424333,0.220980897431691
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",1,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/bikepump01.jpg",1,1,1,1.024,1,"Outdoor activity & sport item",NA,NA,NA,NA,0.246938751036053,1,0.00306588004361706,1.38160321281054,0.246938751036053,0.278460185124574,0.240851761277626,0.233749302561747,0.28120292723735,0.265790287607897,0.229893041521215,0.223113743633539
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/propanetank01.jpg",1,2,1,1.359,2,"Outdoor activity & sport item",NA,NA,NA,NA,0.267473639252916,1,0.00315367874546857,1.3800848631355,0.267473639252916,0.258842561060422,0.23874010325188,0.234943696434782,0.254744884815999,0.294113367804992,0.227378743840817,0.223763003538192
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/metalbrush.jpg",1,4,1,0.994,4,"Hand labour tool & accessory",NA,NA,NA,NA,0.250681686659919,1,0.00309404588424512,1.38303679717008,0.253223352416524,0.247221470796339,0.248873490127219,0.250681686659919,0.241535150690098,0.235810301983526,0.237386067939625,0.285268479386751
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,0,2,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/bungeecord02.jpg",1,3,0,1.002,3,"Outdoor activity & sport item",NA,NA,NA,NA,0.252657135496959,0,0.00264392261708588,1.37953214873802,0.252657135496959,0.274703485970796,0.237332096550857,0.235307281981388,0.262746977406706,0.28567374707207,0.20687501660216,0.244704258919064
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/weedwacker.jpg",1,2,1,0.702,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.269750348456581,1,0.00302834559022749,1.3837200857718,0.245259684386455,0.242053769110775,0.24293619804619,0.269750348456581,0.234311304956486,0.275888449050322,0.232091538924421,0.257708707068772
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",3,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/toyhockeystick01.jpg",1,3,1,0.744,3,"Outdoor activity & sport item",NA,NA,NA,NA,0.257138307347755,1,0.00289752341907379,1.38562644760155,0.257138307347755,0.269977298360359,0.22585000929721,0.247034384994676,0.246395977724125,0.258698601071736,0.258191259669573,0.236714161534565
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/hedgeshears.jpg",1,4,1,1.11,4,"Hand labour tool & accessory",NA,NA,NA,NA,0.254316875958512,1,0.00312090943111445,1.38160056100755,0.241214330775632,0.26449753146818,0.239971261797676,0.254316875958512,0.229926538000272,0.252120185084129,0.228741639301766,0.289211637613834
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/caulking.jpg",1,2,1,0.664,2,"Hand labour tool & accessory",NA,NA,NA,NA,0.271958517063747,1,0.00309781129127929,1.3815613346606,0.238758861280152,0.251187303647112,0.238095318008989,0.271958517063747,0.227717106728376,0.285817247658616,0.227084249991297,0.25938139562171
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/soccerball.jpg",1,4,1,0.848,4,"Outdoor activity & sport item",NA,NA,NA,NA,0.24798174752551,1,0.00303227556851679,1.38441382034067,0.24798174752551,0.254871216600172,0.254587105414961,0.242559930459356,0.236889742370851,0.243471051561765,0.243199648419635,0.276439557647749
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/axe01.jpg",1,1,1,0.76,1,"Hand labour tool & accessory",NA,NA,NA,NA,0.255253581548158,1,0.00299273493862819,1.38412110364477,0.237521579767891,0.270057658688825,0.237167179995126,0.255253581548158,0.270949211193012,0.258218126396969,0.226769591199631,0.244063071210388
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",4,1,3,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/toothpick02.jpg",1,3,0,0.768,3,"Electronic device & accessory",NA,NA,NA,NA,0.236990971071793,0,0.00264110034043562,1.38081540648247,0.261731558268087,0.254602150782303,0.236990971071793,0.246675319877817,0.272168164102592,0.26475446986035,0.206565811279119,0.256511554757939
