"simCAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0.111111111111111,0,3,0,275.297213717955
0.111111111111111,0,4,0,275.297213717955
0.111111111111111,0.110226130859022,5,1.05068388334622,274.6462331542
0.111111111111111,1,6,1.09861229438571,265.516023254594
0.111111111111111,0.176544848302326,7,2.5620933791919,266.672329363457
0.111111111111111,0.387351961802793,8,2.53878233883909,264.856577086842
0.111111111111111,0.231892210777386,9,2.09579453156395,273.312314684516
0.111111111111111,0.174116089074105,10,4.25815534009752,246.897830504343
0.222222222222222,0.060297002883317,1,0,275.297213717955
0.222222222222222,0,2,0,275.297213717955
0.222222222222222,0.20459549525208,3,0,275.297213717955
0.222222222222222,0,4,0,275.297213717955
0.222222222222222,0.0113816012653694,5,10,271.160057941555
0.222222222222222,0.476200119728824,6,1.41907737758452,271.543997787241
0.222222222222222,0.230597343863152,7,6.22972004588481,252.783534776889
0.222222222222222,0.122670302348972,8,2.86108267564552,269.932513358613
0.222222222222222,0.431869022584953,9,3.31113143861006,247.989332513093
0.222222222222222,0.222467118010816,10,6.64791747523634,256.123038188542
0.333333333333333,0.274775463052037,1,0,275.297213717955
0.333333333333333,0,2,0,275.297213717955
0.333333333333333,0.135912895982902,3,2.24745217520772,273.092947662302
0.333333333333333,0.00877386646845639,4,10,273.160567906308
0.333333333333333,0.78105317693981,5,0.856309379957488,273.622868147668
0.333333333333333,0.235368842873936,6,4.02194197375803,262.31685625754
0.333333333333333,0.162725095336321,7,4.18953663020918,265.175555789498
0.333333333333333,0.161564894133771,8,5.75106163884993,264.596332642976
0.333333333333333,0.653789285303296,9,1.80276860856916,265.512573333032
0.333333333333333,0.393027234661464,10,3.13377428822817,255.963004203922
0.444444444444444,0,1,0,275.297213717955
0.444444444444444,0,2,0,275.297213717955
0.444444444444444,1,3,0.351398409173333,274.576725434065
0.444444444444444,0,4,0,275.297213717955
0.444444444444444,0.28195358161997,5,4.63806030916041,260.505627032401
0.444444444444444,0.211528803166168,6,5.06794164721858,264.255352380215
0.444444444444444,0.336886965106483,7,4.42844642545203,247.245129183081
0.444444444444444,0.416912395103069,8,2.56219664214054,265.933002970475
0.444444444444444,0.17543729289974,9,0.772338958512645,274.881576257062
0.444444444444444,0.20146490849493,10,3.4010898502583,265.208091401805
0.555555555555556,1,1,0.492476642319058,274.407119856187
0.555555555555556,0,2,0,275.297213717955
0.555555555555556,1,3,0.646627324461596,273.617032264261
0.555555555555556,1,4,0.944461518531776,272.57895994668
0.555555555555556,0.397960492953953,5,1.3877281287961,272.082734028341
0.555555555555556,0.235594092173088,6,3.49531608137259,268.236629211225
0.555555555555556,0.0926684549252693,7,10,265.343603264923
0.555555555555556,0.988948668702865,8,1.51754922362271,269.819623778995
0.555555555555556,1,9,0.897941669143087,271.540462172401
0.555555555555556,0.177084829508684,10,10,237.582918605697
0.666666666666667,0.000603354733106787,1,10,275.274850196319
0.666666666666667,0.796022893117765,2,0,275.297213717955
0.666666666666667,0,3,0.311570062895798,275.297213717955
0.666666666666667,0.235557288294497,4,2.40947505960303,268.746389292735
0.666666666666667,1,5,0.405465053022382,274.567589702008
0.666666666666667,0,6,0,275.297213717955
0.666666666666667,0.276296476391731,7,3.24486399862591,268.453588725812
0.666666666666667,0.360163178357438,8,1.89127935262971,270.043069896101
0.666666666666667,0.396969115415573,9,2.96674309941527,267.980218118992
0.666666666666667,0.437706649346703,10,2.37612487694916,265.761519653887
0.777777777777778,0,1,0,275.297213717955
0.777777777777778,0.312304090934305,2,1.23572599558855,274.282994975396
0.777777777777778,1,3,0.310154821306081,274.980028498584
0.777777777777778,0.110856215775697,4,0,275.297213717955
0.777777777777778,0.490474803400848,5,0,275.297213717955
0.777777777777778,0,6,0.0701608786684411,275.297213717955
0.777777777777778,0.238482465839289,7,1.37579483796502,274.529802956166
0.777777777777778,1,8,0.693147198131195,273.673754090662
0.777777777777778,0.225920176291613,9,1.50355552358747,274.657193192269
0.777777777777778,1,10,0.94446214940036,272.578959946681
0.888888888888889,0.652281155064608,1,0.291649476429329,275.031721592829
0.888888888888889,0.18420380164018,2,0.496586931818682,274.973447847152
0.888888888888889,1,3,0.875468727094149,272.093479248504
0.888888888888889,0.21432718342839,4,0.945348073098767,274.602841837205
0.888888888888889,1,5,0.646627226804877,273.61703226426
0.888888888888889,0,6,0,275.297213717955
0.888888888888889,0.704341552671117,7,1.5243636285168,270.332700155141
0.888888888888889,0.324514009912679,8,0.84274227459831,274.579592948253
0.888888888888889,0.00306177819838828,9,3.24978605378844,275.160147501187
0.888888888888889,0,10,0,275.297213717955
1,0,1,0,275.297213717955
1,0,2,0,275.297213717955
1,1,3,0,275.297213717955
1,0.70099065231068,4,0,275.297213717955
1,0,5,0,275.297213717955
1,1,6,0.762141371202992,273.707359476233
1,0,7,0,275.297213717955
1,0.29822252586098,8,0,275.297213717955
1,0.05412343621362,9,6.69943508894039,273.801925272205
1,0.122109478577889,10,1.85264985781281,273.860558977745
