"SubNum","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","trialNum","trialNbychar","listN","NfromChange","befAft","iCP","trialCond","image"
"8","m2","2","Outdoor activity & sport item","Kitchen & utensil","0","0.595744680851064","0.545454545454545","0.5","1.162","108","10","4","31","1","afterCP","1","breadknife.jpg"
"8","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.6","0.565217391304348","0.545454545454545","0.578","109","11","4","32","1","beforeCP","1","martiniglass01b.jpg"
"8","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.59375","0.541666666666667","0.538461538461539","0.518","110","13","4","33","1","afterCP","1","setsquare.jpg"
"8","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.597938144329897","0.56","0.571428571428571","0.428","111","14","4","34","1","beforeCP","1","pressurewasher.jpg"
"8","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.602040816326531","0.576923076923077","0.583333333333333","1.243","112","12","4","35","1","beforeCP","1","saladspinner.jpg"
"8","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.606060606060606","0.592592592592593","0.615384615384615","0.894","113","13","4","36","1","beforeCP","1","thermos.jpg"
"8","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.61","0.607142857142857","0.642857142857143","1.233","114","14","4","37","1","beforeCP","1","gasburner.jpg"
"8","m2","4","Kitchen & utensil","Kitchen & utensil","1","0.613861386138614","0.620689655172414","0.666666666666667","1.236","115","15","4","38","1","beforeCP","1","espressomachine.jpg"
"8","m5","2","Outdoor activity & sport item","Hand labour tool & accessory","0","0.607843137254902","0.6","0.533333333333333","0.609","116","15","4","39","1","beforeCP","1","metalbrush.jpg"
"8","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.611650485436893","0.612903225806452","0.5625","0.443","117","16","4","40","1","beforeCP","1","drillbit03a.jpg"
"8","m2","4","Electronic device & accessory","Kitchen & utensil","0","0.605769230769231","0.59375","0.625","0.838","118","16","4","41","1","beforeCP","1","tray.jpg"
"8","m2","4","Electronic device & accessory","Kitchen & utensil","0","0.6","0.575757575757576","0.588235294117647","1.683","119","17","4","43","1","beforeCP","1","muffintray01.jpg"
"8","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.594339622641509","0.558823529411765","0.529411764705882","1.717","120","17","4","45","1","beforeCP","1","jigsaw.jpg"
"8","m5","1","Electronic device & accessory","Hand labour tool & accessory","0","0.588785046728972","0.542857142857143","0.5","0.445","121","18","4","46","1","afterCP","1","sewingmachine01a.jpg"
"8","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.592592592592593","0.555555555555556","0.611111111111111","2","122","18","4","47","1","beforeCP","1","potatomasher03b.jpg"
"8","m2","1","Kitchen & utensil","Outdoor activity & sport item","0","0.587155963302752","0","0","0.495","123","1","5","1","0","afterCP","1","shinpad.jpg"
"8","m2","1","Electronic device & accessory","Outdoor activity & sport item","0","0.581818181818182","0","0","1.278","124","2","5","3","0","afterCP","1","poolnet.jpg"
"8","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.585585585585586","0.333333333333333","0.333333333333333","0.83","125","3","5","4","0","afterCP","1","podium.jpg"
"8","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.589285714285714","0.5","1","1.078","126","1","5","5","0","afterCP","1","chandelier.jpg"
"8","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.592920353982301","0.6","1","0.612","127","2","5","8","0","beforeCP","1","scanner.jpg"
"8","m2","3","Hand labour tool & accessory","Outdoor activity & sport item","0","0.587719298245614","0.5","0.25","0.367","128","4","5","9","0","afterCP","1","iceskate.jpg"
"8","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.591304347826087","0.571428571428571","0.4","0.83","129","5","5","10","0","beforeCP","1","magneticcompass.jpg"
"8","m5","2","Electronic device & accessory","Electronic device & accessory","1","0.594827586206897","0.625","1","0.817","130","3","5","11","0","beforeCP","1","nintendods.jpg"
"8","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.598290598290598","0.666666666666667","1","2.401","131","4","5","13","0","beforeCP","1","filmnegative.jpg"
"8","m2","2","Electronic device & accessory","Outdoor activity & sport item","0","0.593220338983051","0.6","0.333333333333333","1.645","132","6","5","14","0","beforeCP","1","hockeypuck.jpg"
"8","m5","4","Kitchen & utensil","Electronic device & accessory","0","0.588235294117647","0.545454545454545","0.8","2.145","133","5","5","15","0","afterCP","1","securitycamera.jpg"
"8","m2","2","Electronic device & accessory","Outdoor activity & sport item","0","0.583333333333333","0.5","0.285714285714286","0.66","134","7","5","16","0","afterCP","1","baseball01a.jpg"
"8","m5","4","Outdoor activity & sport item","Electronic device & accessory","0","0.578512396694215","0.461538461538462","0.666666666666667","1.012","135","6","5","17","0","afterCP","1","ipod.jpg"
"8","m2","2","Electronic device & accessory","Outdoor activity & sport item","0","0.573770491803279","0.428571428571429","0.25","1.595","136","8","5","18","0","afterCP","1","charcoalbarbecue.jpg"
"8","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.577235772357724","0.466666666666667","0.333333333333333","1.061","137","9","5","19","0","afterCP","1","treadmill.jpg"
"8","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.580645161290323","0.5","0.4","0.434","138","10","5","20","0","afterCP","1","anchor.jpg"
"8","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.584","0.529411764705882","0.454545454545455","0.683","139","11","5","21","0","afterCP","1","baseballglove.jpg"
"8","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.587301587301587","0.555555555555556","0.5","0.736","140","12","5","23","0","beforeCP","1","skihelmet01.jpg"
"8","m5","1","Outdoor activity & sport item","Electronic device & accessory","0","0.582677165354331","0.526315789473684","0.571428571428571","0.528","141","7","5","26","1","afterCP","1","slidetray.jpg"
"8","m5","3","Hand labour tool & accessory","Electronic device & accessory","0","0.578125","0.5","0.5","0.753","142","8","5","28","1","afterCP","1","gps.jpg"
"8","m5","3","Outdoor activity & sport item","Electronic device & accessory","0","0.573643410852713","0.476190476190476","0.444444444444444","0.911","143","9","5","31","1","afterCP","1","crocodileclips.jpg"
"8","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.576923076923077","0.5","0.5","1.028","144","10","5","32","1","afterCP","1","filmroll.jpg"
"8","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.580152671755725","0.521739130434783","0.545454545454545","0.861","145","11","5","33","1","afterCP","1","outletadapter.jpg"
"8","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.583333333333333","0.541666666666667","0.583333333333333","1.052","146","12","5","34","1","afterCP","1","expansioncard.jpg"
"8","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.586466165413534","0.56","0.615384615384615","0.779","147","13","5","35","1","beforeCP","1","wire.jpg"
"8","m2","4","Electronic device & accessory","Outdoor activity & sport item","0","0.582089552238806","0.538461538461539","0.461538461538462","0.801","148","13","5","36","1","afterCP","1","snowboard.jpg"
"8","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.585185185185185","0.555555555555556","0.642857142857143","1.127","149","14","5","37","1","beforeCP","1","antenna.jpg"
"8","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.588235294117647","0.571428571428571","0.5","0.977","150","14","5","38","1","beforeCP","1","backpack01a.jpg"
"8","m5","3","Electronic device & accessory","Electronic device & accessory","1","0.591240875912409","0.586206896551724","0.666666666666667","1.828","151","15","5","39","1","beforeCP","1","telephone01b.jpg"
"8","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.594202898550725","0.6","0.533333333333333","0.456","152","15","5","40","1","beforeCP","1","bikewheel.jpg"
"8","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.597122302158273","0.612903225806452","0.5625","0.821","153","16","5","41","1","beforeCP","1","downhillski.jpg"
"8","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.6","0.625","0.588235294117647","0.628","154","17","5","42","1","beforeCP","1","catchermask.jpg"
"8","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.602836879432624","0.636363636363636","0.6875","0.817","155","16","5","43","1","beforeCP","1","papershredder.jpg"
"8","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.605633802816901","0.647058823529412","0.611111111111111","1.029","156","18","5","44","1","beforeCP","1","lifesaver.jpg"
"8","m5","1","Electronic device & accessory","Electronic device & accessory","1","0.608391608391608","0.657142857142857","0.705882352941176","0.451","157","17","5","45","1","beforeCP","1","lectern01.jpg"
"8","m5","4","Electronic device & accessory","Electronic device & accessory","1","0.611111111111111","0.666666666666667","0.722222222222222","0.985","158","18","5","46","1","beforeCP","1","satellitedish01.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","1","1","1","1.773","1","1","0","1","0","beforeCP","1","handrake01a.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","1","1","1","1.479","2","2","0","2","0","beforeCP","1","jumpingjack.jpg"
"9","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","1","1","1","1.532","3","1","0","3","0","beforeCP","1","racquetballracket.jpg"
"9","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","1","1","1","1.497","4","2","0","4","0","beforeCP","1","racquetballracket.jpg"
"9","m2","3","Hand labour tool & accessory","Outdoor activity & sport item","0","0.8","0.8","0.666666666666667","1.064","5","3","0","5","0","beforeCP","1","crosscountryski.jpg"
"9","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.833333333333333","0.833333333333333","0.75","1.386","6","4","0","6","0","beforeCP","1","crosscountryski.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.857142857142857","0.857142857142857","1","0.819","7","3","0","7","0","beforeCP","1","jumpingjack.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.875","0.875","1","0.705","8","4","0","8","1","beforeCP","1","pitchfork.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.888888888888889","0.888888888888889","1","1.487","9","5","0","9","1","beforeCP","1","gavel.jpg"
"9","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.9","0.9","0.8","1.102","10","5","0","10","1","beforeCP","1","bicycle.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.909090909090909","0.909090909090909","0.833333333333333","1.845","11","6","0","11","1","beforeCP","1","racquetballracket.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.916666666666667","0.916666666666667","0.857142857142857","1.23","12","7","0","12","1","beforeCP","1","rollerblade.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.923076923076923","0.923076923076923","1","0.856","13","6","0","13","1","beforeCP","1","hedgetrimmer.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.928571428571428","0.928571428571428","1","0.464","14","7","0","14","1","beforeCP","1","jumpingjack.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","1","1","1","0.658","15","1","2","2","0","beforeCP","1","swimgoggles.jpg"
"9","m5","4","Outdoor activity & sport item","Hand labour tool & accessory","0","0.5","0.5","0","2.264","16","1","2","4","0","afterCP","1","adjustablewrench01b.jpg"
"9","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","1","0.512","17","2","2","6","0","beforeCP","1","patioumbrella.jpg"
"9","m2","3","Kitchen & utensil","Outdoor activity & sport item","0","0.5","0.5","0.666666666666667","2.45","18","3","2","9","0","afterCP","1","baseball01a.jpg"
"9","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.6","0.6","0.75","0.979","19","4","2","10","0","beforeCP","1","bikehelmet.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.666666666666667","0.666666666666667","0.8","1.133","20","5","2","11","0","beforeCP","1","canoepaddle02.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.714285714285714","0.714285714285714","0.5","0.877","21","2","2","12","0","beforeCP","1","leafrake.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.75","0.75","0.666666666666667","1.179","22","3","2","13","0","beforeCP","1","lawnmower.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.777777777777778","0.777777777777778","0.833333333333333","1.404","23","6","2","14","0","beforeCP","1","reflector.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.8","0.8","0.75","1.43","24","4","2","17","0","beforeCP","1","pliers02b.jpg"
"9","m2","3","Kitchen & utensil","Outdoor activity & sport item","0","0.727272727272727","0.727272727272727","0.714285714285714","1.034","25","7","2","19","0","beforeCP","1","boatmotor.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.75","0.75","0.8","0.841","26","5","2","20","0","beforeCP","1","drillbit03a.jpg"
"9","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.769230769230769","0.769230769230769","0.75","1.323","27","8","2","21","0","beforeCP","1","lifesaver.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.785714285714286","0.785714285714286","0.833333333333333","1.097","28","6","2","22","0","beforeCP","1","tape02a.jpg"
"9","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.8","0.8","0.777777777777778","1.204","29","9","2","23","0","beforeCP","1","ellipticalmachine.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.8125","0.8125","0.857142857142857","0.648","30","7","2","24","0","beforeCP","1","wheelbarrow01.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.823529411764706","0.823529411764706","0.875","0.723","31","8","2","26","1","beforeCP","1","boltcutter.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.833333333333333","0.833333333333333","0.888888888888889","1.016","32","9","2","27","1","beforeCP","1","gluetube.jpg"
"9","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.842105263157895","0.842105263157895","0.8","0.614","33","10","2","28","1","beforeCP","1","volleyball.jpg"
"9","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.85","0.85","0.818181818181818","0.731","34","11","2","29","1","beforeCP","1","sportbag.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.857142857142857","0.857142857142857","0.833333333333333","0.898","35","12","2","30","1","beforeCP","1","hockeygoaliemask.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.863636363636364","0.863636363636364","0.9","0.68","36","10","2","31","1","beforeCP","1","pressurewasher.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.869565217391304","0.869565217391304","0.909090909090909","1.041","37","11","2","32","1","beforeCP","1","saw02b.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.875","0.875","0.916666666666667","1.104","38","12","2","34","1","beforeCP","1","wheel01.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.88","0.88","0.923076923076923","0.389","39","13","2","35","1","beforeCP","1","puttyknife.jpg"
"9","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.884615384615385","0.884615384615385","0.846153846153846","1.02","40","13","2","37","1","beforeCP","1","exercisebike.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.888888888888889","0.888888888888889","0.857142857142857","0.753","41","14","2","38","1","beforeCP","1","bikelock.jpg"
"9","m2","1","Outdoor activity & sport item","Outdoor activity & sport item","1","0.892857142857143","0.892857142857143","0.866666666666667","1.142","42","15","2","39","1","beforeCP","1","bikepump01.jpg"
"9","m2","2","Outdoor activity & sport item","Outdoor activity & sport item","1","0.896551724137931","0.896551724137931","0.875","0.89","43","16","2","40","1","beforeCP","1","propanetank01.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.9","0.9","0.928571428571428","0.965","44","14","2","41","1","beforeCP","1","metalbrush.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.903225806451613","0.903225806451613","0.933333333333333","0.798","45","15","2","43","1","beforeCP","1","weedwacker.jpg"
"9","m2","3","Outdoor activity & sport item","Outdoor activity & sport item","1","0.90625","0.90625","0.882352941176471","1.331","46","17","2","44","1","beforeCP","1","toyhockeystick01.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.909090909090909","0.909090909090909","0.9375","1.916","47","16","2","45","1","beforeCP","1","hedgeshears.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.911764705882353","0.911764705882353","0.941176470588235","0.788","48","17","2","46","1","beforeCP","1","caulking.jpg"
"9","m2","4","Outdoor activity & sport item","Outdoor activity & sport item","1","0.914285714285714","0.914285714285714","0.888888888888889","1.82","49","18","2","47","1","beforeCP","1","soccerball.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.916666666666667","0.916666666666667","0.944444444444444","1.222","50","18","2","48","1","beforeCP","1","axe01.jpg"
"9","m5","2","Hand labour tool & accessory","Kitchen & utensil","0","0.891891891891892","0","0","1.517","51","1","3","1","0","afterCP","1","toothpick02.jpg"
"9","m5","4","Hand labour tool & accessory","Kitchen & utensil","0","0.868421052631579","0","0","1.447","52","2","3","2","0","afterCP","1","woodenspoon.jpg"
"9","m5","3","Hand labour tool & accessory","Kitchen & utensil","0","0.846153846153846","0","0","1.32","53","3","3","4","0","afterCP","1","gravyboat.jpg"
"9","m2","3","Outdoor activity & sport item","Electronic device & accessory","0","0.825","0","0","0.67","54","1","3","5","0","afterCP","1","videocamera01a.jpg"
"9","m5","1","Hand labour tool & accessory","Kitchen & utensil","0","0.804878048780488","0","0","0.663","55","4","3","6","0","afterCP","1","coffeepot03a.jpg"
"9","m2","4","Outdoor activity & sport item","Electronic device & accessory","0","0.785714285714286","0","0","1.482","56","2","3","7","0","afterCP","1","filmnegative.jpg"
"9","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.790697674418605","0.142857142857143","0.2","0.849","57","5","3","8","0","afterCP","1","dishrack.jpg"
"9","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.795454545454546","0.25","0.333333333333333","0.496","58","6","3","10","0","afterCP","1","spatula04.jpg"
"9","m2","1","Outdoor activity & sport item","Electronic device & accessory","0","0.777777777777778","0.222222222222222","0","2.486","59","3","3","12","0","afterCP","1","usbcable01a.jpg"
"9","m2","3","Outdoor activity & sport item","Electronic device & accessory","0","0.760869565217391","0.2","0","1.681","60","4","3","13","0","afterCP","1","antenna.jpg"
"9","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.765957446808511","0.272727272727273","0.2","0.486","61","5","3","15","0","afterCP","1","ipad02.jpg"
"9","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.770833333333333","0.333333333333333","0.333333333333333","0.419","62","6","3","16","0","afterCP","1","fanblades.jpg"
"9","m2","3","Hand labour tool & accessory","Electronic device & accessory","0","0.755102040816326","0.307692307692308","0.285714285714286","0.703","63","7","3","18","0","afterCP","1","payphone.jpg"
"9","m5","1","Electronic device & accessory","Kitchen & utensil","0","0.74","0.285714285714286","0.285714285714286","1.82","64","7","3","19","0","afterCP","1","martiniglass01b.jpg"
"9","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.745098039215686","0.333333333333333","0.375","1.916","65","8","3","20","0","afterCP","1","satellitedish01.jpg"
"9","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.75","0.375","0.444444444444444","1.581","66","9","3","21","0","afterCP","1","electricoutlet.jpg"
"9","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.754716981132075","0.411764705882353","0.375","0.981","67","8","3","22","0","afterCP","1","handmixer01d.jpg"
"9","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.759259259259259","0.444444444444444","0.444444444444444","1.351","68","9","3","23","0","afterCP","1","pitcher02b.jpg"
"9","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.763636363636364","0.473684210526316","0.5","0.587","69","10","3","24","0","afterCP","1","nintendods.jpg"
"9","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.767857142857143","0.5","0.5","0.624","70","10","3","25","1","afterCP","1","shotglass.jpg"
"9","m2","2","Electronic device & accessory","Electronic device & accessory","1","0.771929824561403","0.523809523809524","0.545454545454545","0.902","71","11","3","27","1","afterCP","1","cellphone.jpg"
"9","m2","4","Electronic device & accessory","Electronic device & accessory","1","0.775862068965517","0.545454545454545","0.583333333333333","1.469","72","12","3","28","1","afterCP","1","vhstape.jpg"
"9","m5","2","Outdoor activity & sport item","Kitchen & utensil","0","0.76271186440678","0.521739130434783","0.454545454545455","0.454","73","11","3","31","1","afterCP","1","butterknife.jpg"
"9","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.766666666666667","0.541666666666667","0.615384615384615","0.497","74","13","3","32","1","afterCP","1","gps.jpg"
"9","m5","1","Kitchen & utensil","Kitchen & utensil","1","0.770491803278689","0.56","0.5","0.798","75","12","3","34","1","beforeCP","1","waterbottle03.jpg"
"9","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.774193548387097","0.576923076923077","0.538461538461539","1.383","76","13","3","35","1","beforeCP","1","peeler01.jpg"
"9","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.777777777777778","0.592592592592593","0.642857142857143","1.252","77","14","3","36","1","beforeCP","1","dvdplayer.jpg"
"9","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.78125","0.607142857142857","0.571428571428571","0.897","78","14","3","37","1","beforeCP","1","tupperware03a.jpg"
"9","m5","3","Kitchen & utensil","Kitchen & utensil","1","0.784615384615385","0.620689655172414","0.6","1.103","79","15","3","38","1","beforeCP","1","espressomachine.jpg"
"9","m5","4","Kitchen & utensil","Kitchen & utensil","1","0.787878787878788","0.633333333333333","0.625","1.264","80","16","3","39","1","beforeCP","1","bowl02a.jpg"
"9","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.791044776119403","0.645161290322581","0.647058823529412","0.866","81","17","3","40","1","beforeCP","1","towel01.jpg"
"9","m2","3","Electronic device & accessory","Electronic device & accessory","1","0.794117647058823","0.65625","0.666666666666667","0.598","82","15","3","42","1","beforeCP","1","lightbulb01.jpg"
"9","m2","3","Kitchen & utensil","Electronic device & accessory","0","0.782608695652174","0.636363636363636","0.625","1.171","83","16","3","43","1","beforeCP","1","outletadapter.jpg"
"9","m2","1","Electronic device & accessory","Electronic device & accessory","1","0.785714285714286","0.647058823529412","0.647058823529412","1.621","84","17","3","44","1","beforeCP","1","securitycamera.jpg"
"9","m5","2","Kitchen & utensil","Kitchen & utensil","1","0.788732394366197","0.657142857142857","0.666666666666667","0.883","85","18","3","45","1","beforeCP","1","funnel.jpg"
"9","m2","3","Electronic device & accessory","Electronic device & accessory","1","0.791666666666667","0.666666666666667","0.666666666666667","1.323","86","18","3","48","1","beforeCP","1","expansioncard.jpg"
"9","m2","2","Electronic device & accessory","Kitchen & utensil","0","0.780821917808219","0","0","0.552","87","1","4","2","0","afterCP","1","gasburner.jpg"
"9","m2","2","Electronic device & accessory","Kitchen & utensil","0","0.77027027027027","0","0","0.582","88","2","4","3","0","afterCP","1","cork02.jpg"
"9","m2","3","Electronic device & accessory","Kitchen & utensil","0","0.76","0","0","1.85","89","3","4","4","0","afterCP","1","hourglass.jpg"
"9","m2","1","Kitchen & utensil","Kitchen & utensil","1","0.763157894736842","0.25","0.25","1.013","90","4","4","5","0","afterCP","1","cleaver01.jpg"
"9","m5","1","Kitchen & utensil","Hand labour tool & accessory","0","0.753246753246753","0.2","0","0.918","91","1","4","6","0","afterCP","1","mallet01b.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.756410256410256","0.333333333333333","0.5","0.852","92","2","4","7","0","afterCP","1","hoe.jpg"
"9","m2","4","Outdoor activity & sport item","Kitchen & utensil","0","0.746835443037975","0.285714285714286","0.2","1.852","93","5","4","9","0","afterCP","1","cookingpot.jpg"
"9","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.75","0.375","0.333333333333333","1.169","94","6","4","11","0","afterCP","1","tray.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.753086419753086","0.444444444444444","0.666666666666667","1.382","95","3","4","12","0","afterCP","1","jumpercables.jpg"
"9","m5","3","Outdoor activity & sport item","Hand labour tool & accessory","0","0.74390243902439","0.4","0.5","0.964","96","4","4","13","0","afterCP","1","squeegee01b.jpg"
"9","m5","1","Outdoor activity & sport item","Hand labour tool & accessory","0","0.734939759036145","0.363636363636364","0.4","1.487","97","5","4","14","0","afterCP","1","painttray.jpg"
"9","m5","2","Electronic device & accessory","Hand labour tool & accessory","0","0.726190476190476","0.333333333333333","0.333333333333333","2.122","98","6","4","17","0","afterCP","1","rope03.jpg"
"9","m2","2","Hand labour tool & accessory","Kitchen & utensil","0","0.717647058823529","0.307692307692308","0.285714285714286","1.247","99","7","4","19","0","afterCP","1","watercooler.jpg"
"9","m5","4","Hand labour tool & accessory","Hand labour tool & accessory","1","0.720930232558139","0.357142857142857","0.428571428571429","0.914","100","7","4","20","0","afterCP","1","hammer01.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.724137931034483","0.4","0.5","0.704","101","8","4","21","0","afterCP","1","jigsaw.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.727272727272727","0.4375","0.555555555555556","0.872","102","9","4","22","0","afterCP","1","level03a.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.730337078651685","0.470588235294118","0.6","1.148","103","10","4","23","0","afterCP","1","toyhardhat.jpg"
"9","m2","1","Outdoor activity & sport item","Kitchen & utensil","0","0.722222222222222","0.444444444444444","0.25","0.721","104","8","4","24","0","afterCP","1","jar02.jpg"
"9","m5","1","Hand labour tool & accessory","Hand labour tool & accessory","1","0.725274725274725","0.473684210526316","0.636363636363636","1.481","105","11","4","25","1","afterCP","1","drill01b.jpg"
"9","m2","2","Hand labour tool & accessory","Kitchen & utensil","0","0.717391304347826","0.45","0.222222222222222","0.79","106","9","4","28","1","afterCP","1","saladspinner.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.720430107526882","0.476190476190476","0.666666666666667","1.235","107","12","4","29","1","afterCP","1","knifesharpener.jpg"
"9","m2","3","Hand labour tool & accessory","Kitchen & utensil","0","0.712765957446808","0.454545454545455","0.2","0.758","108","10","4","31","1","afterCP","1","thermos.jpg"
"9","m2","2","Kitchen & utensil","Kitchen & utensil","1","0.715789473684211","0.478260869565217","0.272727272727273","0.601","109","11","4","32","1","afterCP","1","aluminiumfoil.jpg"
"9","m5","3","Hand labour tool & accessory","Hand labour tool & accessory","1","0.71875","0.5","0.692307692307692","1.052","110","13","4","33","1","afterCP","1","wateringcan.jpg"
"9","m5","2","Hand labour tool & accessory","Hand labour tool & accessory","1","0.721649484536082","0.52","0.714285714285714","0.719","111","14","4","34","1","afterCP","1","gardenshears01a.jpg"
"9","m2","2","Outdoor activity & sport item","Kitchen & utensil","0","0.714285714285714","0.5","0.25","1.38","112","12","4","35","1","afterCP","1","spoon01.jpg"
"9","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.717171717171717","0.518518518518518","0.307692307692308","0.614","113","13","4","36","1","afterCP","1","corkscrew03a.jpg"
"9","m2","3","Kitchen & utensil","Kitchen & utensil","1","0.72","0.535714285714286","0.357142857142857","0.488","114","14","4","37","1","afterCP","1","bottlecap.jpg"
