"first_character","second_character","Cue","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","trial_cond","switch_cond","cuedCharacter","obj_category","image","participant","task_resp.keys","task_resp.corr","task_resp.rt","trialNum","response","respCat","Q1","V1","Delta1","Q2","V2","Delta2","Q3","V3","Delta3","Q4","V4","Delta4","Prob","Delta","P1","P2","P3","P4"
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",2,0,2,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/travelmug.jpg",1,1,0,1.175,20,1,"Electronic device & accessory",NA,0.137462967311289,-0.25,NA,0.137462967311289,-0.25,NA,0.587611098066134,0.75,NA,0.137462967311289,-0.25,0.25,NA,0.25,0.25,0.25,0.25
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/swimgoggles.jpg",1,2,1,0.518,21,2,"Outdoor activity & sport item",NA,0.137462967311289,-0.25,NA,0.137462967311289,-0.25,NA,0.137462967311289,-0.25,NA,0.587611098066134,0.75,0.25,NA,0.25,0.25,0.25,0.25
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",3,0,2,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/outdoorheater.jpg",1,4,0,1.1,22,4,"Kitchen & utensil",NA,0.0755842695280977,-0.137462967311289,NA,0.0755842695280977,-0.137462967311289,NA,0.323099060660862,-0.587611098066134,NA,0.525732400282943,0.862537032688711,0.640381873959734,NA,0.119872708680089,0.119872708680089,0.640381873959734,0.119872708680089
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/adjustablewrench01b.jpg",1,2,1,0.913,23,2,"Hand labour tool & accessory",NA,0.0415601518855541,-0.0755842695280977,NA,0.491708282640399,0.924415730471902,NA,0.177656622455728,-0.323099060660862,NA,0.289074943018318,-0.525732400282943,0.101472732678988,NA,0.101472732678988,0.101472732678988,0.254968688545024,0.542085846097001
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",3,0,2,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/phonejack.jpg",1,4,0,1.059,24,4,"Outdoor activity & sport item",NA,0.525732400282943,0.862537032688711,NA,0.0755842695280977,-0.137462967311289,NA,0.0755842695280977,-0.137462967311289,NA,0.323099060660862,-0.587611098066134,0.640381873959734,NA,0.119872708680089,0.119872708680089,0.119872708680089,0.640381873959734
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/patioumbrella.jpg",1,1,0,1.119,25,1,"Hand labour tool & accessory",NA,0.289074943018318,-0.525732400282943,NA,0.0415601518855541,-0.0755842695280977,NA,0.0415601518855541,-0.0755842695280977,NA,0.627804753210574,0.676900939339138,0.101472732678988,NA,0.542085846097001,0.101472732678988,0.101472732678988,0.254968688545024
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",1,0,2,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/wire.jpg",1,4,0,1.041,26,4,"Hand labour tool & accessory",NA,0.47300005795523,0.958439848114446,NA,0.270366718333148,-0.491708282640399,NA,0.097684825941063,-0.177656622455728,NA,0.158948397770559,-0.289074943018318,0.508076988563076,NA,0.0951066345155608,0.508076988563076,0.157843667365224,0.238972709556139
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",2,0,2,"stimuli/m5.jpg","Kitchen & utensil","stimuli/objects/cowbell.jpg",1,1,0,1.104,27,1,"Electronic device & accessory",NA,0.26007996601975,-0.47300005795523,NA,0.14866164545716,-0.270366718333148,NA,0.503860314895426,0.902315174058937,NA,0.0873980736276641,-0.158948397770559,0.493015121154516,NA,0.493015121154516,0.231888398818551,0.121932064906256,0.153164415120678
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",1,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/baseball01a.jpg",1,1,1,0.738,28,1,"Outdoor activity & sport item",NA,0.158948397770559,-0.289074943018318,NA,0.0228519272003845,-0.0415601518855541,NA,0.0228519272003845,-0.0415601518855541,NA,0.795347747828672,0.372195246789426,0.662699855892868,NA,0.187810258005829,0.0747449430506516,0.0747449430506516,0.662699855892868
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/bikehelmet.jpg",1,4,1,0.978,29,4,"Outdoor activity & sport item",NA,0.0873980736276641,-0.158948397770559,NA,0.0125651748869856,-0.0228519272003845,NA,0.0125651748869856,-0.0228519272003845,NA,0.887471576598365,0.204652252171328,0.828946039599769,NA,0.0775728957062717,0.0467405323469795,0.0467405323469795,0.828946039599769
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/canoepaddle02.jpg",1,2,1,0.954,30,2,"Outdoor activity & sport item",NA,0.0480559941525968,-0.0873980736276641,NA,0.00690898489900131,-0.0125651748869856,NA,0.00690898489900131,-0.0125651748869856,NA,0.938126036049401,0.112528423401635,0.886595100400929,NA,0.0451138688630854,0.034145515367993,0.034145515367993,0.886595100400929
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",3,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/leafrake.jpg",1,1,0,0.583,31,1,"Electronic device & accessory",NA,0.143005455469176,-0.26007996601975,NA,0.531890014394525,0.85133835454284,NA,0.277048535983702,-0.503860314895426,NA,0.0480559941525968,-0.0873980736276641,0.214393259442891,NA,0.214393259442891,0.141608715035722,0.531265293055933,0.112732732465455
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/lawnmower.jpg",1,2,1,1.262,32,2,"Hand labour tool & accessory",NA,0.078631817001981,-0.143005455469176,NA,0.742608849402507,0.468109985605475,NA,0.152335655382272,-0.277048535983702,NA,0.0264236782132396,-0.0480559941525968,0.55942800639837,NA,0.131542302950218,0.55942800639837,0.216651767963276,0.092377922688135
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/reflector.jpg",1,2,1,1.416,33,2,"Outdoor activity & sport item",NA,0.0264236782132396,-0.0480559941525968,NA,0.00379891826130242,-0.00690898489900131,NA,0.00379891826130242,-0.00690898489900131,NA,0.965978485264156,0.0618739639505994,0.910034107565009,NA,0.0331247159448226,0.0284205882450842,0.0284205882450842,0.910034107565009
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",2,0,2,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/fryingpan02a.jpg",1,1,0,0.45,34,1,"Outdoor activity & sport item",NA,0.0145291088578823,-0.0264236782132396,NA,0.00208884230708669,-0.00379891826130242,NA,0.452236973061932,0.996201081738698,NA,0.531145075773099,-0.965978485264156,0.920863884667046,NA,0.0278799407344068,0.0256280872992737,0.0256280872992737,0.920863884667046
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",4,0,2,"stimuli/m2.jpg","Kitchen & utensil","stimuli/objects/muffintray01.jpg",1,4,1,1.046,35,4,"Kitchen & utensil",NA,0.00798885766397289,-0.0145291088578823,NA,0.00114855384710998,-0.00208884230708669,NA,0.698811475734719,0.547763026938068,NA,0.292051112754198,-0.531145075773099,0.367016922556642,NA,0.0719579144748424,0.0687016832101361,0.367016922556642,0.49232347975838
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png",3,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pliers02b.jpg",1,3,1,1.069,36,3,"Hand labour tool & accessory",NA,0.0432358515606822,-0.078631817001981,NA,0.858472994716807,0.257391150597493,NA,0.0837620448646282,-0.152335655382272,NA,0.0145291088578823,-0.0264236782132396,0.790454754298191,NA,0.0667541254902166,0.790454754298191,0.087827242893404,0.0549638773181887
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,0,2,"stimuli/m5.jpg","Electronic device & accessory","stimuli/objects/papershredder.jpg",1,2,1,0.954,37,2,"Electronic device & accessory",NA,0.473921444553892,0.956764148439318,NA,0.472032980841522,-0.858472994716807,NA,0.0460567169406123,-0.0837620448646282,NA,0.00798885766397289,-0.0145291088578823,0.0419198391087737,NA,0.0419198391087737,0.87166320418047,0.0487455621757222,0.037671394535034
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/boatmotor.jpg",1,3,0,1.099,38,3,"Kitchen & utensil",NA,0.00439268831966897,-0.00798885766397289,NA,0.000631534479762134,-0.00114855384710998,NA,0.384242796182701,-0.698811475734719,NA,0.610732981017868,0.707948887245802,0.729438735187319,NA,0.0557430582211246,0.0543416243584332,0.729438735187319,0.160476582233123
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/drillbit03a.jpg",1,1,1,0.653,39,1,"Hand labour tool & accessory",NA,0.260586592163322,-0.473921444553892,NA,0.709696347615919,0.527967019158478,NA,0.0253243719010907,-0.0460567169406123,NA,0.00439268831966897,-0.00798885766397289,0.418476481085026,NA,0.421428579541535,0.418476481085026,0.0857095232946561,0.0743854160787833
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png",3,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/lifesaver.jpg",1,3,1,0.596,40,3,"Outdoor activity & sport item",NA,0.00241532788358134,-0.00439268831966897,NA,0.000347250414189976,-0.000631534479762134,NA,0.211276619725043,-0.384242796182701,NA,0.785960801977186,0.389267018982132,0.610410141752138,NA,0.0638850990542389,0.0629969050904182,0.262707854103205,0.610410141752138
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/tape02a.jpg",1,1,0,0.56,41,1,"Electronic device & accessory",NA,0.143284024801227,-0.260586592163322,NA,0.840375994087917,0.290303652384081,NA,0.0139246532272742,-0.0253243719010907,NA,0.00241532788358134,-0.00439268831966897,0.140381311220447,NA,0.140381311220447,0.74704944520579,0.0584762559436307,0.0540929876301325
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/ellipticalmachine.jpg",1,2,0,0.838,42,2,"Kitchen & utensil",NA,0.00132807255162715,-0.00241532788358134,NA,0.000190936289338512,-0.000347250414189976,NA,0.116170844283613,-0.211276619725043,NA,0.882310146875422,0.214039198022814,0.0960769617815493,NA,0.0441539750335211,0.0438153728028939,0.0960769617815493,0.815953690382036
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png",3,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/wheelbarrow01.jpg",1,3,1,0.606,43,3,"Hand labour tool & accessory",NA,0.0787849888699239,-0.143284024801227,NA,0.912230441972842,0.159624005912083,NA,0.00765649660560728,-0.0139246532272742,NA,0.00132807255162715,-0.00241532788358134,0.858388909916858,NA,0.0640841909762689,0.858388909916858,0.0395936818963796,0.0379332172104938
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",1,0,2,"stimuli/m2.jpg","Electronic device & accessory","stimuli/objects/scanner.jpg",1,4,0,1.105,44,4,"Outdoor activity & sport item",NA,0.450878373929851,0.998671927448373,NA,0.000104986675599515,-0.000190936289338512,NA,0.0638767558811322,-0.116170844283613,NA,0.485139883513418,-0.882310146875422,0.882705846557248,NA,0.0332355056917217,0.0330951210024204,0.0509635267486103,0.882705846557248
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/boltcutter.jpg",1,1,1,0.552,45,1,"Hand labour tool & accessory",NA,0.0433200733985864,-0.0787849888699239,NA,0.951739744455946,0.0877695580271584,NA,0.00420993897046235,-0.00765649660560728,NA,0.000730243175005368,-0.00132807255162715,0.898383816112609,NA,0.0403735451342406,0.898383816112609,0.0309819753858388,0.0302606633673117
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/gluetube.jpg",1,2,1,0.651,46,2,"Hand labour tool & accessory",NA,0.02381962333405,-0.0433200733985864,NA,0.973464008278853,0.0482602555440541,NA,0.00231484281231674,-0.00420993897046235,NA,0.000401525574780218,-0.000730243175005368,0.915416835247706,NA,0.0311206744788271,0.915416835247706,0.0269043655096948,0.0265581247637722
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png",4,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/volleyball.jpg",1,3,0,0.758,47,3,"Electronic device & accessory",NA,0.247916316707544,-0.450878373929851,NA,5.77271198242279e-05,-0.000104986675599515,NA,0.035122753622557,-0.0638767558811322,NA,0.716903202550075,0.514860116486582,0.39069059391661,NA,0.39069059391661,0.0729631274680562,0.0925120261617772,0.443834252453557
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",3,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/sportbag.jpg",1,3,1,1.592,48,3,"Outdoor activity & sport item",NA,0.136317250158017,-0.247916316707544,NA,3.17413647414907e-05,-5.77271198242279e-05,NA,0.0193123117324,-0.035122753622557,NA,0.844338696744842,0.283096797449925,0.755908634752384,NA,0.131915393166663,0.0524326961942318,0.0597432758867209,0.755908634752384
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/hockeygoaliemask.jpg",1,2,1,0.601,49,2,"Outdoor activity & sport item",NA,0.074954294809745,-0.136317250158017,NA,1.74530487355009e-05,-3.17413647414907e-05,NA,0.0106189107055053,-0.0193123117324,NA,0.914409341436014,0.155661303255158,0.861170416084844,NA,0.0617286945482644,0.0371676532185248,0.0399332361483664,0.861170416084844
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/pressurewasher.jpg",1,4,1,0.832,50,4,"Hand labour tool & accessory",NA,0.0130972644149429,-0.02381962333405,NA,0.985409135349853,0.026535991721147,NA,0.00127282064736107,-0.00231484281231674,NA,0.000220779587842638,-0.000401525574780218,0.923529837769951,NA,0.0269299978078928,0.923529837769951,0.0248582898871822,0.0246818745349742
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",1,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/saw02b.jpg",1,1,1,0.78,51,1,"Hand labour tool & accessory",NA,0.00720155532055441,-0.0130972644149429,NA,0.991977185798214,0.0145908646501466,NA,0.000699862812165314,-0.00127282064736107,NA,0.00012139606906645,-0.000220779587842638,0.927650014465779,NA,0.0248613563785671,0.927650014465779,0.0237908073622301,0.023697821793424
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,0,2,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/sewingmachine01a.jpg",1,3,0,1.148,52,3,"Outdoor activity & sport item",NA,0.0412137591090907,-0.074954294809745,NA,0.450157727346316,0.999982546951265,NA,0.00583882790076945,-0.0106189107055053,NA,0.502789685643823,-0.914409341436014,0.899457020124745,NA,0.0395275730055675,0.0299058198114749,0.0311095870582127,0.899457020124745
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/wheel01.jpg",1,2,1,0.641,53,2,"Hand labour tool & accessory",NA,0.00395978865447923,-0.00720155532055441,NA,0.995588640614541,0.00802281420178619,NA,0.000384820875484269,-0.000699862812165314,NA,6.67498554952012e-05,-0.00012139606906645,0.929818428987819,NA,0.0237897371395661,0.929818428987819,0.0232208906746337,0.0231709431979811
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/puttyknife.jpg",1,2,1,0.675,54,2,"Hand labour tool & accessory",NA,0.00217729719348116,-0.00395978865447923,NA,0.997574405795993,0.00441135938545867,NA,0.000211594477709582,-0.000384820875484269,NA,3.67025328158803e-05,-6.67498554952012e-05,0.930982343170829,NA,0.023219554316717,0.930982343170829,0.0229126073737135,0.0228854951387403
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",1,0,2,"stimuli/m5.jpg","Outdoor activity & sport item","stimuli/objects/treadmill.jpg",1,2,0,0.445,55,2,"Hand labour tool & accessory",NA,0.00119719093173785,-0.00217729719348116,NA,0.548518151738052,-0.997574405795993,NA,0.000116345619090566,-0.000211594477709582,NA,0.45016831171112,0.999963297467184,0.931613895166329,NA,0.0229116597721635,0.931613895166329,0.0227446237111246,0.0227298213503829
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",1,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/exercisebike.jpg",1,4,0,1.569,56,4,"Hand labour tool & accessory",NA,0.022661462484753,-0.0412137591090907,NA,0.247520067836523,-0.450157727346316,NA,0.00321049043543885,-0.00583882790076945,NA,0.726607979243285,0.497210314356177,0.380815826318593,NA,0.0831012913145784,0.380815826318593,0.0728483856643074,0.463234496702521
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/bikelock.jpg",1,2,1,0.824,57,2,"Outdoor activity & sport item",NA,0.0124604475070704,-0.022661462484753,NA,0.1360993719756,-0.247520067836523,NA,0.00176529416711974,-0.00321049043543885,NA,0.84967488635021,0.273392020756715,0.76421014649751,NA,0.0556158277401917,0.128442705256434,0.0517313205058638,0.76421014649751
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png",1,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/bikepump01.jpg",1,1,1,1.024,58,1,"Outdoor activity & sport item",NA,0.00685140035339379,-0.0124604475070704,NA,0.0748344940838751,-0.1360993719756,NA,0.000970650297558358,-0.00176529416711974,NA,0.917343455265173,0.15032511364979,0.864220647869055,NA,0.0382971613470622,0.0606797536100536,0.0368024371738291,0.864220647869055
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png",2,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/propanetank01.jpg",1,2,1,1.359,59,2,"Outdoor activity & sport item",NA,0.00376725529126049,-0.00685140035339379,NA,0.0411478864560342,-0.0748344940838751,NA,0.000533713880495829,-0.000970650297558358,NA,0.95455114437221,0.0826565447348272,0.900747768598677,NA,0.0303866653056288,0.0391368535970264,0.0297287124986681,0.900747768598677
"stimuli/m5.jpg","stimuli/m2.jpg",1,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/metalbrush.jpg",1,4,1,0.994,60,4,"Hand labour tool & accessory",NA,0.000658277671659403,-0.00119719093173785,NA,0.75175186180291,0.451481848261948,NA,6.39728561354324e-05,-0.000116345619090566,NA,0.247525887669295,-0.45016831171112,0.511860175917877,NA,0.0667330596516208,0.511860175917877,0.066465108890477,0.354941655540025
"stimuli/m2.jpg","stimuli/m5.jpg",1,"stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png",2,0,2,"stimuli/m2.jpg","Hand labour tool & accessory","stimuli/objects/bungeecord02.jpg",1,3,0,1.002,61,3,"Outdoor activity & sport item",NA,0.00207143236382328,-0.00376725529126049,NA,0.472773373038183,0.958852113543966,NA,0.000293463574832717,-0.000533713880495829,NA,0.524861731023161,-0.95455114437221,0.91650897367671,NA,0.0266121499866151,0.0305851249037241,0.0262937514329507,0.91650897367671
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png",2,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/weedwacker.jpg",1,2,1,0.702,62,2,"Hand labour tool & accessory",NA,0.000361955208244271,-0.000658277671659403,NA,0.863500297175701,0.24824813819709,NA,3.51755945270189e-05,-6.39728561354324e-05,NA,0.136102572021528,-0.247525887669295,0.784285111370303,NA,0.0478895392900045,0.784285111370303,0.0477837130431996,0.120041636296493
"stimuli/m5.jpg","stimuli/m2.jpg",2,"stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png",3,1,2,"stimuli/m2.jpg","Outdoor activity & sport item","stimuli/objects/toyhockeystick01.jpg",1,3,1,0.744,63,3,"Outdoor activity & sport item",NA,0.00113898095726314,-0.00207143236382328,NA,0.259955322894382,-0.472773373038183,NA,0.000161361495177135,-0.000293463574832717,NA,0.738744334653178,0.475138268976839,0.4742751415761,NA,0.067744934971533,0.390681865874157,0.06729805757821,0.4742751415761
"stimuli/m2.jpg","stimuli/m5.jpg",2,"stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png",4,1,2,"stimuli/m5.jpg","Hand labour tool & accessory","stimuli/objects/hedgeshears.jpg",1,4,1,1.11,64,4,"Hand labour tool & accessory",NA,0.000199021747836132,-0.000361955208244271,NA,0.924945383250651,0.136499702824299,NA,1.9341366402491e-05,-3.51755945270189e-05,NA,0.0748362536351105,-0.136102572021528,0.871749556280138,NA,0.0350771715819277,0.871749556280138,0.0350345294225188,0.0581387427154153
