instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.3906,4,0.8959,right,0.6829,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,4,4,22,1,stimuli/objects/umbrella04.jpg,right,new,23,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.3959,4,1.1154,left,1.1414,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,5,5,34,1,stimuli/objects/surfboard.jpg,left,old,35,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.869,4,1.6939,right,1.1476,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,6,6,28,1,stimuli/objects/backpack01a.jpg,left,old,29,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.0257,2,0.6876,left,0.9719,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,7,7,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.8379,2,3.5097,,,,,,,,0,8,8,86,1,stimuli/objects/toasteroven.jpg,right,new,87,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.9553,1,0.5262,right,0.8366,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,9,9,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.3563,1,0.7353,,,,,,,,0,10,10,111,1,stimuli/objects/speaker04.jpg,right,new,112,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.299,1,0.4431,right,0.703,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,11,11,21,1,stimuli/objects/paintbrush01.jpg,right,new,22,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7735,2,1.3349,left,1.0734,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,12,12,119,1,stimuli/objects/tongs01b.jpg,right,new,120,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5738,4,0.7842,left,0.5746,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,13,13,84,1,stimuli/objects/swimgoggles.jpg,left,old,85,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.3235,2,0.545,,,,,,,,0,14,14,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.5421,3,1.5702,right,1.1284,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,15,15,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9776,2,0.7953,left,0.61,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,16,16,94,1,stimuli/objects/electricmixer.jpg,right,new,95,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9177,4,0.513,left,0.638,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,17,17,62,1,stimuli/objects/tray.jpg,left,old,63,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.5674,2,0.3257,,,,,,,,0,18,18,54,1,stimuli/objects/pda.jpg,right,new,55,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.2501,3,0.4692,,,,,,,,0,19,19,89,1,stimuli/objects/ducttape.jpg,right,new,90,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0591,4,1.7834,left,0.8527,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,20,20,69,1,stimuli/objects/atm.jpg,left,old,70,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.2417,2,0.4308,,,,,,,,0,21,21,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0258,3,0.6381,,,,,,,,0,22,22,108,1,stimuli/objects/metalscissors.jpg,right,new,109,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.2098,2,0.3213,left,1.828,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,23,23,19,1,stimuli/objects/peppermill02b.jpg,right,new,20,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7275,3,0.5362,right,0.4324,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,24,24,135,1,stimuli/objects/drillbit03a.jpg,left,old,136,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.2913,3,0.9366,left,1.1299,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,25,25,55,1,stimuli/objects/toolbox02.jpg,right,new,56,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.7921,2,2.031,right,0.6414,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,26,26,33,1,stimuli/objects/microwave.jpg,right,new,34,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.2243,3,0.9614,,,,,,,,0,27,27,115,1,stimuli/objects/flooringstapler.jpg,left,old,116,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.55,3,2.0488,left,1.3982,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,28,28,79,1,stimuli/objects/gps.jpg,left,old,80,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.4685,4,0.3748,right,0.5693,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,29,29,77,1,stimuli/objects/lightbulb01.jpg,left,old,78,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.6077,3,0.5115,left,0.5439,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,30,30,126,1,stimuli/objects/tableknife02.jpg,right,new,127,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,7.0881,2,0.2882,,,,,,,,0,31,31,104,1,stimuli/objects/securitycamera.jpg,left,old,105,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5765,3,0.3761,left,0.7359,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,32,32,12,1,stimuli/objects/garlicpress02a.jpg,right,new,13,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8749,4,0.2897,left,0.5475,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,33,33,64,1,stimuli/objects/snowshovel.jpg,left,old,65,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.6319,3,1.7016,,,,,,,,0,34,34,105,1,stimuli/objects/cellphone.jpg,left,old,106,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7457,4,0.3464,right,0.3426,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,35,35,114,1,stimuli/objects/pitcher02b.jpg,left,old,115,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.0359,3,0.3039,,,,,,,,0,36,36,31,1,stimuli/objects/metalbrush.jpg,left,old,32,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.7737,3,0.2873,,,,,,,,0,37,37,32,1,stimuli/objects/mitresaw.jpg,right,new,33,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.9717,4,0.2874,,,,,,,,0,38,38,110,1,stimuli/objects/lock03a.jpg,right,new,111,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.726,4,1.0992,left,0.665,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,39,39,27,1,stimuli/objects/catchermask.jpg,left,old,28,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.11,2,0.4709,,,,,,,,0,40,40,9,1,stimuli/objects/measuringtape01.jpg,right,new,10,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0044,4,0.7694,left,0.7855,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,41,41,56,1,stimuli/objects/jar02.jpg,left,old,57,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.4136,3,0.6283,right,0.4227,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,42,42,46,1,stimuli/objects/walkman.jpg,right,new,47,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.633,2,0.9167,,,,,,,,0,43,43,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7025,4,0.4071,left,0.3091,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,44,44,140,1,stimuli/objects/volleyball.jpg,left,old,141,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0948,4,0.3,right,0.3278,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,45,45,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.2924,4,0.363,left,0.4843,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,46,46,98,1,stimuli/objects/toyhockeystick01.jpg,left,old,99,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.6614,4,0.2843,left,0.2551,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,47,47,124,1,stimuli/objects/baseball01a.jpg,left,old,125,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7429,4,0.3124,right,0.8306,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,48,48,1,1,stimuli/objects/headphones02b.jpg,left,old,2,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.3208,2,0.2912,,,,,,,,0,49,49,90,1,stimuli/objects/carlighter02.jpg,right,new,91,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7886,4,0.3053,left,0.3189,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,50,50,74,1,stimuli/objects/treadmill.jpg,left,old,75,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.4569,2,0.8448,,,,,,,,0,51,51,117,1,stimuli/objects/videotape01b.jpg,right,new,118,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7791,4,0.3914,left,0.3066,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,52,52,129,1,stimuli/objects/corkscrew03a.jpg,left,old,130,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.2841,1,0.3161,,,,,,,,0,53,53,83,1,stimuli/objects/kitchenscale01a.jpg,right,new,84,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,4.5549,3,2.2716,right,1.02,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,54,54,128,1,stimuli/objects/tripod01.jpg,right,new,129,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.7063,4,1.1183,,,,,,,,0,55,55,72,1,stimuli/objects/cclamp.jpg,right,new,73,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.3084,3,0.3055,,,,,,,,0,56,56,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.1545,3,0.9859,,,,,,,,0,57,57,96,1,stimuli/objects/golfbag.jpg,right,new,97,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8384,4,0.455,right,0.5908,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,58,58,35,1,stimuli/objects/chandelier.jpg,left,old,36,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8559,4,0.367,right,0.3851,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,59,59,16,1,stimuli/objects/wheelbarrow01.jpg,left,old,17,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.1272,1,0.3143,,,,,,,,0,60,60,116,1,stimuli/objects/radio01.jpg,right,new,117,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9803,4,0.4274,right,1.1317,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,61,61,118,1,stimuli/objects/rope03.jpg,left,old,119,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1996,4,2.2329,right,0.2094,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,62,62,10,1,stimuli/objects/vhstape.jpg,left,old,11,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8946,4,0.2566,left,0.6135,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,63,63,47,1,stimuli/objects/bucket02.jpg,left,old,48,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1763,4,0.257,right,0.4189,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,64,64,0,1,stimuli/objects/phonejack.jpg,left,old,1,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.1995,1,0.7141,,,,,,,,0,65,65,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,
,,,,,,,,28,2021-11-29_18h58.49.514,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1611,4,0.2457,left,0.3874,0,0,0,0,1,,,,,,,,,,,,,,,,,
