instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,5.255,2,1.563,,,,,,,,,,right,1.7524,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,17,17,128,1,stimuli/objects/tripod01.jpg,right,new,129,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.9771,4,0.2557,,,,,,,,,,left,0.6598,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,18,18,127,1,stimuli/objects/hockeygoaliepad.jpg,left,old,128,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9845,3,1.3817,0,19,19,55,1,stimuli/objects/toolbox02.jpg,right,new,56,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.6051,2,0.9116,0,20,20,10,1,stimuli/objects/desktopcomputer.jpg,left,old,11,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.857,4,1.7434,,,,,,,,,,right,0.4801,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,21,21,78,1,stimuli/objects/handmixer01d.jpg,left,old,79,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.5032,3,1.265,0,22,22,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9827,4,0.8814,,,,,,,,,,left,2.3553,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,23,23,123,1,stimuli/objects/cowbell.jpg,left,old,124,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9719,4,1.046,,,,,,,,,,right,0.3911,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,24,24,0,1,stimuli/objects/electricoutlet.jpg,left,old,1,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0604,3,0.7238,0,25,25,41,1,stimuli/objects/pylon01.jpg,right,new,42,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.1079,3,0.3944,0,26,26,81,1,stimuli/objects/avcable.jpg,right,new,82,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.4535,3,0.2555,0,27,27,39,1,stimuli/objects/sippycup.jpg,right,new,40,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8325,1,1.4455,,,,,,,,,,right,1.3648,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,28,28,99,1,stimuli/objects/gardenshears01a.jpg,left,old,100,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5626,3,0.5902,,,,,,,,,,left,0.3738,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,29,29,28,1,stimuli/objects/baseballbat.jpg,left,old,29,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.7271,2,0.4919,0,30,30,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.0083,2,0.3206,0,31,31,134,1,stimuli/objects/screwdriver04b.jpg,right,new,135,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.172,3,1.711,,,,,,,,,,right,0.3937,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,32,32,104,1,stimuli/objects/lightbulb01.jpg,left,old,105,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.8572,1,0.4042,0,33,33,75,1,stimuli/objects/stepladder.jpg,right,new,76,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0615,4,0.7093,,,,,,,,,,right,0.5708,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,34,34,101,1,stimuli/objects/gps.jpg,left,old,102,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.4291,4,1.9887,,,,,,,,,,left,1.2127,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,35,35,120,1,stimuli/objects/martiniglass01b.jpg,left,old,121,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9936,4,1.0155,,,,,,,,,,right,0.3998,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,36,36,5,1,stimuli/objects/lamp04a.jpg,left,old,6,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.4316,2,0.565,0,37,37,63,1,stimuli/objects/butterdish.jpg,right,new,64,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.8654,2,0.4006,0,38,38,21,1,stimuli/objects/paintbrush01.jpg,right,new,22,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7776,4,0.4874,,,,,,,,,,right,1.3803,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,39,39,69,1,stimuli/objects/cellphone.jpg,left,old,70,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.4112,3,1.2362,0,40,40,46,1,stimuli/objects/walkman.jpg,right,new,47,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8327,4,0.2703,,,,,,,,,,left,0.4627,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,41,41,135,1,stimuli/objects/wheelbarrow01.jpg,left,old,136,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0487,4,0.2942,,,,,,,,,,right,0.2794,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,42,42,65,1,stimuli/objects/pipewrench.jpg,left,old,66,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.315,4,1.489,,,,,,,,,,left,0.5715,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,43,43,126,1,stimuli/objects/tableknife02.jpg,right,new,127,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.2311,1,1.6616,,,,,,,,,,left,0.8998,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,44,44,24,1,stimuli/objects/skateboard.jpg,right,new,25,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0476,3,1.1541,0,45,45,116,1,stimuli/objects/radio01.jpg,right,new,117,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9323,3,0.4578,0,46,46,31,1,stimuli/objects/ladder.jpg,left,old,32,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.7446,3,0.4534,0,47,47,66,1,stimuli/objects/nailgun.jpg,right,new,67,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0816,4,0.5652,,,,,,,,,,right,1.2637,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,48,48,105,1,stimuli/objects/fanblades.jpg,left,old,106,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.2131,4,0.6796,,,,,,,,,,left,1.9258,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,49,49,3,1,stimuli/objects/bowl02a.jpg,left,old,4,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5646,1,1.3711,,,,,,,,,,left,0.9971,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,50,50,90,1,stimuli/objects/carlighter02.jpg,right,new,91,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1292,4,0.9794,,,,,,,,,,right,0.8275,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,51,51,132,1,stimuli/objects/expansioncard.jpg,left,old,133,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.8892,3,1.1695,0,52,52,133,1,stimuli/objects/icebucket.jpg,right,new,134,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7761,4,0.5175,,,,,,,,,,left,0.2621,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,53,53,74,1,stimuli/objects/baseball01a.jpg,left,old,75,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.3262,3,0.9743,0,54,54,92,1,stimuli/objects/carjack.jpg,right,new,93,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0925,4,0.7624,,,,,,,,,,right,0.2182,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,55,55,77,1,stimuli/objects/photocopier.jpg,left,old,78,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7876,4,0.502,,,,,,,,,,right,0.1894,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,56,56,87,1,stimuli/objects/dvdplayer.jpg,left,old,88,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9611,4,0.4078,,,,,,,,,,right,0.2127,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,57,57,40,1,stimuli/objects/sledgehammer.jpg,left,old,41,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1044,4,1.563,,,,,,,,,,left,0.2137,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,58,58,49,1,stimuli/objects/canoepaddle02.jpg,left,old,50,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0301,4,0.2481,,,,,,,,,,right,0.1976,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,59,59,97,1,stimuli/objects/satellitedish01.jpg,left,old,98,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.83,2,2.9195,0,60,60,93,1,stimuli/objects/icepack.jpg,right,new,94,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0644,3,0.4692,0,61,61,80,1,stimuli/objects/snowman.jpg,right,new,81,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9601,3,0.3488,0,62,62,71,1,stimuli/objects/faxmachine.jpg,right,new,72,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.8298,3,0.2486,0,63,63,60,1,stimuli/objects/glass02a.jpg,right,new,61,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.1126,4,0.2423,0,64,64,12,1,stimuli/objects/garlicpress02a.jpg,right,new,13,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.926,3,0.8861,0,65,65,26,1,stimuli/objects/boogieboard.jpg,right,new,27,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9347,3,0.8819,,,,,,,,,,left,0.9604,0,0,0,0,1,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,66,66,48,1,stimuli/objects/woodenspoon.jpg,left,old,49,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.5962,3,0.6331,0,67,67,25,1,stimuli/objects/bowlingball.jpg,right,new,26,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.7494,4,0.1852,0,68,68,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,,,,,,,,
,,,,,,,,26,2021-11-19_09h36.32.052,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.88,4,0.7479,,,,,,,,,,right,1.7997,0,0,0,0,1,,,,,,,,
