instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,5,5,19,1,stimuli/objects/peppermill02b.jpg,right,new,20,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.164,2,0.56,0,6,6,51,1,stimuli/objects/webcam.jpg,right,new,52,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,7.86,2,1.147,0,7,7,90,1,stimuli/objects/carlighter02.jpg,right,new,91,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,12.526,2,3.075,,,,,,,,,,left,3.156,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,8,8,13,1,stimuli/objects/bastingbrush.jpg,right,new,14,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.32,3,0.559,,,,,,,,,,left,2.834,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,9,9,63,1,stimuli/objects/butterdish.jpg,right,new,64,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.415,2,1.624,0,10,10,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.337,4,1.17,,,,,,,,,,left,2.258,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,11,11,34,1,stimuli/objects/hockeygoaliemask.jpg,left,old,35,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.898,1,1.329,0,12,12,17,1,stimuli/objects/exercisebench.jpg,right,new,18,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.458,4,0.795,,,,,,,,,,right,3.466,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,13,13,74,1,stimuli/objects/toyhockeystick01.jpg,left,old,75,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.632,2,1.1,,,,,,,,,,left,1.56,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,14,14,57,1,stimuli/objects/audiocablesplitter.jpg,right,new,58,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.86,1,3.406,0,15,15,111,1,stimuli/objects/speaker04.jpg,right,new,112,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.19,4,3.234,,,,,,,,,,right,2.481,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,16,16,142,1,stimuli/objects/spoon01.jpg,left,old,143,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,5.882,1,1.687,0,17,17,80,1,stimuli/objects/snowman.jpg,right,new,81,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.462,3,2.04,0,18,18,109,1,stimuli/objects/winerack.jpg,right,new,110,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.332,4,2.503,,,,,,,,,,right,0.48,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,19,19,107,1,stimuli/objects/canister.jpg,left,old,108,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.387,3,1.151,,,,,,,,,,right,2.311,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,20,20,123,1,stimuli/objects/gasburner.jpg,left,old,124,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.288,1,1.548,0,21,21,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.316,2,1.014,0,22,22,54,1,stimuli/objects/pda.jpg,right,new,55,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.301,1,2.018,0,23,23,78,1,stimuli/objects/tupperware03a.jpg,left,old,79,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.106,3,1.125,,,,,,,,,,right,1.397,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,24,24,37,1,stimuli/objects/bungeecord02.jpg,left,old,38,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.229,2,1.75,0,25,25,41,1,stimuli/objects/pylon01.jpg,right,new,42,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.305,2,0.808,0,26,26,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,13.066,2,1.395,,,,,,,,,,right,1.066,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,27,27,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,8.673,3,0.409,,,,,,,,,,right,2.226,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,28,28,12,1,stimuli/objects/garlicpress02a.jpg,right,new,13,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.033,2,0.596,0,29,29,121,1,stimuli/objects/ceilingspeaker.jpg,right,new,122,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.678,2,1.041,0,30,30,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.273,2,0.596,0,31,31,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.111,4,1.117,,,,,,,,,,left,2.684,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,32,32,95,1,stimuli/objects/lectern01.jpg,left,old,96,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.172,4,0.816,,,,,,,,,,left,0.545,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,33,33,127,1,stimuli/objects/badmintonracket.jpg,left,old,128,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,5.304,2,1.914,,,,,,,,,,right,1.402,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,34,34,105,1,stimuli/objects/videocamera01a.jpg,left,old,106,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,11.139,2,0.657,,,,,,,,,,left,0.762,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,35,35,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.117,3,0.525,,,,,,,,,,right,1.752,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,36,36,45,1,stimuli/objects/aluminiumfoil.jpg,left,old,46,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.132,2,0.74,,,,,,,,,,left,1.639,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,37,37,135,1,stimuli/objects/pressurewasher.jpg,left,old,136,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.453,2,1.127,0,38,38,137,1,stimuli/objects/exercisebike.jpg,left,old,138,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.386,2,0.686,0,39,39,99,1,stimuli/objects/snowblower.jpg,left,old,100,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.875,3,1.221,,,,,,,,,,left,3.368,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,40,40,52,1,stimuli/objects/spatula04.jpg,left,old,53,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.952,4,0.424,,,,,,,,,,right,0.759,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,41,41,104,1,stimuli/objects/carantenna.jpg,left,old,105,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.405,2,0.678,0,42,42,9,1,stimuli/objects/measuringtape01.jpg,right,new,10,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.092,2,1.602,0,43,43,126,1,stimuli/objects/tableknife02.jpg,right,new,127,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.598,1,0.354,,,,,,,,,,right,1.438,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,44,44,64,1,stimuli/objects/knifesharpener.jpg,left,old,65,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.413,1,5.532,0,45,45,26,1,stimuli/objects/boogieboard.jpg,right,new,27,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.671,1,1.261,0,46,46,96,1,stimuli/objects/golfbag.jpg,right,new,97,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.988,3,0.309,,,,,,,,,,right,1.369,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,47,47,101,1,stimuli/objects/chandelier.jpg,left,old,102,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.421,2,0.549,0,48,48,128,1,stimuli/objects/tripod01.jpg,right,new,129,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.163,2,0.416,0,49,49,81,1,stimuli/objects/avcable.jpg,right,new,82,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.92,3,0.327,,,,,,,,,,left,1.631,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,50,50,70,1,stimuli/objects/martiniglass01b.jpg,left,old,71,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.227,2,0.715,0,51,51,86,1,stimuli/objects/toasteroven.jpg,right,new,87,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.429,2,0.544,,,,,,,,,,left,1.886,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,52,52,117,1,stimuli/objects/videotape01b.jpg,right,new,118,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.336,2,0.871,0,53,53,131,1,stimuli/objects/spotlight.jpg,right,new,132,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.591,2,0.449,,,,,,,,,,right,1.933,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,54,54,114,1,stimuli/objects/butterknife.jpg,left,old,115,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.349,2,2.664,,,,,,,,,,left,2.052,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,55,55,85,1,stimuli/objects/golfball.jpg,right,new,86,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.949,1,0.346,,,,,,,,,,right,0.724,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,56,56,89,1,stimuli/objects/ducttape.jpg,right,new,90,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.163,4,0.509,,,,,,,,,,left,2.769,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,57,57,48,1,stimuli/objects/breadknife.jpg,left,old,49,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.825,1,2.169,0,58,58,1,1,stimuli/objects/photocopier.jpg,left,old,2,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.279,2,1.028,0,59,59,110,1,stimuli/objects/lock03a.jpg,right,new,111,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.769,2,1.18,0,60,60,76,1,stimuli/objects/megaphone.jpg,right,new,77,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.549,1,1.069,0,61,61,122,1,stimuli/objects/extensioncord.jpg,left,old,123,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.573,1,0.933,0,62,62,130,1,stimuli/objects/soccerball.jpg,left,old,131,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.629,1,0.476,0,63,63,11,1,stimuli/objects/telephone01b.jpg,left,old,12,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.551,1,0.501,0,64,64,83,1,stimuli/objects/kitchenscale01a.jpg,right,new,84,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,20.779,2,1.096,0,65,65,139,1,stimuli/objects/frisbee.jpg,right,new,140,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.852,2,0.712,0,66,66,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.419,2,0.546,0,67,67,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.181,3,0.149,,,,,,,,,,left,2.617,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,68,68,102,1,stimuli/objects/propanetank01.jpg,left,old,103,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.554,2,0.359,,,,,,,,,,right,1.079,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,69,69,35,1,stimuli/objects/crocodileclips.jpg,left,old,36,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.256,3,0.941,,,,,,,,,,right,1.666,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,70,70,91,1,stimuli/objects/chainsaw.jpg,left,old,92,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.105,4,0.657,,,,,,,,,,left,1.089,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,71,71,62,1,stimuli/objects/potatomasher03b.jpg,left,old,63,,,,,,,,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.782,2,0.619,,,,,,,,,,right,0.523,0,0,0,0,1,,,,,,,,
,,,,,,,,7,2021-04-18_16h04.27.437,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,72,72,69,1,stimuli/objects/atm.jpg,left,old,70,,,,,,,,,,,,,,,
