instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,11,11,44,1,stimuli/objects/level03a.jpg,left,old,45,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.0206,4,0.3958,,,,,,,,,,right,0.2956,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,12,12,132,1,stimuli/objects/expansioncard.jpg,left,old,133,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.8051,3,0.5957,0,13,13,57,1,stimuli/objects/audiocablesplitter.jpg,right,new,58,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.7397,4,0.4294,,,,,,,,,,left,0.3504,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,14,14,85,1,stimuli/objects/golfball.jpg,right,new,86,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.0848,4,0.8814,,,,,,,,,,right,0.3159,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,15,15,58,1,stimuli/objects/rope03.jpg,left,old,59,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.806,4,0.6003,,,,,,,,,,right,0.2989,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,16,16,97,1,stimuli/objects/satellitedish01.jpg,left,old,98,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.8904,4,0.56,,,,,,,,,,right,0.3289,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,17,17,98,1,stimuli/objects/podium.jpg,left,old,99,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.1084,2,1.4952,0,18,18,49,1,stimuli/objects/canoepaddle02.jpg,left,old,50,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.8869,4,0.3469,,,,,,,,,,left,0.2972,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,19,19,27,1,stimuli/objects/downhillski.jpg,left,old,28,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.8248,4,0.4393,,,,,,,,,,left,0.4778,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,20,20,29,1,stimuli/objects/djmixer02.jpg,left,old,30,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.8724,3,2.0609,0,21,21,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.7567,4,0.4445,,,,,,,,,,right,0.3481,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,22,22,31,1,stimuli/objects/ladder.jpg,left,old,32,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.67,4,0.9281,,,,,,,,,,left,0.2608,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,23,23,8,1,stimuli/objects/basketballhoop01.jpg,right,new,9,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.926,4,0.3663,,,,,,,,,,left,0.26,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,24,24,84,1,stimuli/objects/catchermask.jpg,left,old,85,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.5721,3,0.8973,0,25,25,67,1,stimuli/objects/cooler01.jpg,left,old,68,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.962,3,0.7811,,,,,,,,,,right,0.5318,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,26,26,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.8539,4,0.4,,,,,,,,,,left,0.514,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,27,27,11,1,stimuli/objects/usbkey.jpg,left,old,12,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.3401,4,0.5789,,,,,,,,,,left,0.5306,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,28,28,19,1,stimuli/objects/peppermill02b.jpg,right,new,20,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.776,4,0.5461,,,,,,,,,,right,0.4178,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,29,29,40,1,stimuli/objects/sledgehammer.jpg,left,old,41,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.0551,2,1.0689,0,30,30,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.3749,4,0.4123,,,,,,,,,,left,0.3266,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,31,31,48,1,stimuli/objects/woodenspoon.jpg,left,old,49,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.3354,2,1.0328,0,32,32,103,1,stimuli/objects/oven.jpg,left,old,104,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9231,4,0.8006,,,,,,,,,,left,1.5342,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,33,33,130,1,stimuli/objects/bikewheel.jpg,left,old,131,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.5997,4,0.3258,,,,,,,,,,right,0.3156,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,34,34,28,1,stimuli/objects/baseballbat.jpg,left,old,29,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.7729,4,0.3184,,,,,,,,,,right,0.2944,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,35,35,34,1,stimuli/objects/treadmill.jpg,left,old,35,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.2867,4,0.6983,,,,,,,,,,left,0.2487,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,36,36,92,1,stimuli/objects/carjack.jpg,right,new,93,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.7525,2,0.4959,0,37,37,76,1,stimuli/objects/megaphone.jpg,right,new,77,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9361,4,0.4635,,,,,,,,,,right,0.2463,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,38,38,122,1,stimuli/objects/atm.jpg,left,old,123,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.8535,4,0.3476,,,,,,,,,,left,0.2219,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,39,39,74,1,stimuli/objects/baseball01a.jpg,left,old,75,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.0896,2,0.2625,0,40,40,71,1,stimuli/objects/faxmachine.jpg,right,new,72,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9328,4,0.5281,,,,,,,,,,right,0.3115,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,41,41,52,1,stimuli/objects/cookiecutter.jpg,left,old,53,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.2396,4,0.682,,,,,,,,,,right,0.2711,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,42,42,64,1,stimuli/objects/axe01.jpg,left,old,65,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.1258,4,0.6304,0,43,43,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.0368,4,0.3834,,,,,,,,,,right,0.1952,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,44,44,142,1,stimuli/objects/funnel.jpg,left,old,143,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.2672,3,0.3447,0,45,45,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.3198,1,3.4944,0,46,46,79,1,stimuli/objects/wire.jpg,left,old,80,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.8515,4,0.3486,,,,,,,,,,left,0.493,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,47,47,101,1,stimuli/objects/gps.jpg,left,old,102,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.1185,4,0.495,,,,,,,,,,right,0.2748,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,48,48,89,1,stimuli/objects/ducttape.jpg,right,new,90,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.9607,3,0.3836,0,49,49,16,1,stimuli/objects/pressurewasher.jpg,left,old,17,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.5011,3,0.4814,0,50,50,7,1,stimuli/objects/jigsaw.jpg,left,old,8,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9679,4,0.3123,,,,,,,,,,right,0.3066,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,51,51,14,1,stimuli/objects/aircompressor.jpg,left,old,15,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.3726,4,0.9528,,,,,,,,,,left,0.3955,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,52,52,102,1,stimuli/objects/hockeygoalieglove.jpg,left,old,103,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.9532,4,0.2795,0,53,53,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.0512,3,0.4123,0,54,54,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.1771,4,0.3462,,,,,,,,,,left,0.3091,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,55,55,3,1,stimuli/objects/bowl02a.jpg,left,old,4,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.3423,4,0.4067,,,,,,,,,,right,0.2956,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,56,56,35,1,stimuli/objects/phonejack.jpg,left,old,36,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.0187,4,0.2628,0,57,57,139,1,stimuli/objects/frisbee.jpg,right,new,140,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.938,4,0.2945,0,58,58,129,1,stimuli/objects/gasburner.jpg,left,old,130,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.1376,3,0.3106,0,59,59,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.1047,3,0.2673,0,60,60,55,1,stimuli/objects/toolbox02.jpg,right,new,56,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.939,4,0.2824,,,,,,,,,,left,1.0093,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,61,61,124,1,stimuli/objects/bikepump01.jpg,left,old,125,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.6883,3,0.7251,0,62,62,47,1,stimuli/objects/flooringstapler.jpg,left,old,48,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.3782,2,0.4454,0,63,63,116,1,stimuli/objects/radio01.jpg,right,new,117,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9545,4,0.1779,,,,,,,,,,right,0.8623,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,64,64,45,1,stimuli/objects/measuringcup01.jpg,left,old,46,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.2265,4,0.2647,,,,,,,,,,left,0.282,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,65,65,5,1,stimuli/objects/lamp04a.jpg,left,old,6,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9774,4,0.215,,,,,,,,,,right,0.266,0,0,0,0,1,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,66,66,104,1,stimuli/objects/lightbulb01.jpg,left,old,105,,,,,,,,,,,,,,,
,,,,,,,,30,2021-12-06_11h32.00.442,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9526,4,0.2638,,,,,,,,,,left,0.3018,0,0,0,0,1,,,,,,,,
