instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,2,2,1,.,"After that, you will be asked how confident you are of your choice.

Please rate the confidence in your choice with the numbers from 1 to 4 of your keyboard. 

The numbers correspond to:

1 = Very unsure
2 = Unsure
3 = Sure
4 = Very Sure",Please press the space bar to continue,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,space,21.155335,space,27.22493,left,1.301315,4,4.14052,left,5.426765,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,0,0,67,1,stimuli/objects/fishingrod.jpg,left,old,68,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,7.02533,2,3.970345,,,,,,,,0,1,1,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.454195,3,1.800315,,,,,,,,0,2,2,22,1,stimuli/objects/umbrella04.jpg,right,new,23,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.26796,4,2.842175,right,2.40578,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,3,3,48,1,stimuli/objects/bottlecap.jpg,left,old,49,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.51988,3,4.344345,,,,,,,,0,4,4,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.17355,4,3.639835,right,1.767865,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,13,2021-05-04_10h34.56.135,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,5,5,36,1,stimuli/objects/slidetray.jpg,left,old,37,,,,,,,,
