instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,4,4,88,1,stimuli/objects/iceskate.jpg,left,old,232,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.08381,4,0.37396,right,0.67863,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,5,5,8,1,stimuli/objects/tape02a.jpg,left,old,152,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.90026,4,0.66711,left,0.490715,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,6,6,119,1,stimuli/objects/servingspoon01.jpg,left,old,263,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.14335,3,0.543935,,,,,,,,0,7,7,78,1,stimuli/objects/lightswitch01.jpg,right,new,222,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.03345,4,0.68404,right,0.579225,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,8,8,63,1,stimuli/objects/coffeepot03a.jpg,left,old,207,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.985205,3,0.65839,right,0.52425,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,9,9,139,1,stimuli/objects/pitcher02b.jpg,left,old,283,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.2555,4,0.75884,,,,,,,,0,10,10,2,1,stimuli/objects/wetfloorsign.jpg,right,new,146,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.959475,1,0.560965,right,2.330585,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,11,11,94,1,stimuli/objects/file.jpg,right,new,238,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.300575,2,0.96064,,,,,,,,0,12,12,35,1,stimuli/objects/stroller.jpg,right,new,179,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.045985,3,0.39793,right,0.50362,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,13,13,132,1,stimuli/objects/wirestripper.jpg,right,new,276,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,6.21425,2,0.341085,right,1.008,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,14,14,36,1,stimuli/objects/loppingshears.jpg,right,new,180,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.58368,4,0.324465,left,0.80493,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,15,15,62,1,stimuli/objects/shotglass.jpg,left,old,206,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.76909,3,0.39456,,,,,,,,0,16,16,48,1,stimuli/objects/eggslicer.jpg,right,new,192,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.710895,2,0.28013,,,,,,,,0,17,17,14,1,stimuli/objects/weight01.jpg,left,old,158,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.171315,4,0.309295,left,0.444935,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,18,18,90,1,stimuli/objects/fishinghook03.jpg,left,old,234,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.819795,4,0.713895,right,0.440635,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,19,19,29,1,stimuli/objects/slidetray.jpg,left,old,173,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.562175,3,0.308485,,,,,,,,0,20,20,101,1,stimuli/objects/lifejacket.jpg,right,new,245,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.902125,4,1.912035,right,4.47992,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,21,21,1,1,stimuli/objects/satellitedish01.jpg,left,old,145,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.945795,4,0.372845,left,0.563525,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,22,22,79,1,stimuli/objects/bikehelmet.jpg,left,old,223,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.92665,3,0.327355,,,,,,,,0,23,23,121,1,stimuli/objects/parachute.jpg,right,new,265,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.81532,3,0.284575,left,0.520705,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,24,24,124,1,stimuli/objects/basketball01.jpg,right,new,268,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.74905,3,0.373135,,,,,,,,0,25,25,6,1,stimuli/objects/solderingwire.jpg,right,new,150,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.28352,3,0.290955,,,,,,,,0,26,26,16,1,stimuli/objects/bottleopener01.jpg,right,new,160,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.77934,2,2.151125,,,,,,,,0,27,27,141,1,stimuli/objects/waterbottle03.jpg,left,old,285,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.047995,4,0.264575,left,0.58914,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,28,28,50,1,stimuli/objects/boatmotor.jpg,left,old,194,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.83152,3,0.78711,,,,,,,,0,29,29,86,1,stimuli/objects/trampoline.jpg,right,new,230,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.92467,4,0.506975,right,0.426445,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,30,30,104,1,stimuli/objects/securitycamera.jpg,left,old,248,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.259315,3,0.22434,left,0.398905,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,31,31,117,1,stimuli/objects/snowboard.jpg,left,old,261,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.136115,3,0.291475,left,0.39529,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,32,32,17,1,stimuli/objects/baseball01a.jpg,left,old,161,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.37721,3,0.392105,left,0.388895,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,33,33,136,1,stimuli/objects/skihelmet01.jpg,left,old,280,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.716475,2,0.44897,,,,,,,,0,34,34,102,1,stimuli/objects/beachumbrella01.jpg,right,new,246,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.006415,4,0.374315,right,0.28977,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,35,35,65,1,stimuli/objects/gastank.jpg,left,old,209,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.89238,4,0.306335,right,0.36067,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,36,36,93,1,stimuli/objects/lawnmower.jpg,left,old,237,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.430045,3,0.429405,,,,,,,,0,37,37,95,1,stimuli/objects/tennisball01b.jpg,right,new,239,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.82338,4,0.459085,left,0.37162,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,38,38,77,1,stimuli/objects/bowl02a.jpg,left,old,221,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.938915,3,0.559885,,,,,,,,0,39,39,18,1,stimuli/objects/fanblades.jpg,left,old,162,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.843815,4,0.00091,right,0.378805,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,40,40,28,1,stimuli/objects/oven.jpg,left,old,172,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.661305,4,0.272535,left,0.33818,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,41,41,71,1,stimuli/objects/swimgoggles.jpg,left,old,215,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.20079,3,0.81155,left,0.392475,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,42,42,31,1,stimuli/objects/cooler01.jpg,left,old,175,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.366715,2,0.442155,left,0.62426,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,43,43,114,1,stimuli/objects/drinkshaker.jpg,right,new,258,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.961975,3,1.12637,,,,,,,,0,44,44,107,1,stimuli/objects/dolly01.jpg,right,new,251,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.473565,3,1.94681,,,,,,,,0,45,45,30,1,stimuli/objects/halogenlightbulb.jpg,right,new,174,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.51977,3,0.699715,left,0.42331,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,46,46,45,1,stimuli/objects/charcoalbarbecue.jpg,left,old,189,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,7.518075,3,0.779325,right,1.62644,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,47,47,13,1,stimuli/objects/gardenshears01a.jpg,left,old,157,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.84069,2,0.87343,right,0.422805,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,48,48,140,1,stimuli/objects/wineglass01.jpg,right,new,284,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.83092,4,0.292055,left,0.4427,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,49,49,128,1,stimuli/objects/hourglass.jpg,left,old,272,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.431175,2,0.278945,,,,,,,,0,50,50,122,1,stimuli/objects/hockeystick.jpg,right,new,266,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.759815,3,0.890825,right,0.41688,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,51,51,54,1,stimuli/objects/ladder.jpg,left,old,198,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.14611,2,0.41072,,,,,,,,0,52,52,85,1,stimuli/objects/lamp04a.jpg,left,old,229,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.35271,3,0.326555,right,0.461895,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,53,53,67,1,stimuli/objects/desktopcomputer.jpg,left,old,211,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.84672,4,0.344265,left,1.24519,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,54,54,112,1,stimuli/objects/wire.jpg,left,old,256,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.94884,4,0.72442,,,,,,,,0,55,55,15,1,stimuli/objects/computermouse06.jpg,right,new,159,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.98021,3,0.2907,,,,,,,,0,56,56,83,1,stimuli/objects/icecubetray01a.jpg,right,new,227,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.87707,3,0.42522,right,0.306805,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,57,57,106,1,stimuli/objects/phonejack.jpg,left,old,250,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.3343,3,0.29203,,,,,,,,0,58,58,138,1,stimuli/objects/beermug01a.jpg,right,new,282,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.17996,4,0.39689,,,,,,,,0,59,59,44,1,stimuli/objects/toaster01.jpg,right,new,188,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.97796,4,0.37885,,,,,,,,0,60,60,98,1,stimuli/objects/cameracase01a.jpg,right,new,242,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,8.67014,2,0.53403,,,,,,,,0,61,61,113,1,stimuli/objects/sewingmachine01a.jpg,left,old,257,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.370575,2,0.02697,,,,,,,,0,62,62,116,1,stimuli/objects/lockingplier.jpg,right,new,260,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.9332,3,0.18826,right,0.492325,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,63,63,92,1,stimuli/objects/axe01.jpg,left,old,236,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.67998,3,0.3756,,,,,,,,0,64,64,108,1,stimuli/objects/outletadapter.jpg,left,old,252,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.680765,3,0.257245,,,,,,,,0,65,65,80,1,stimuli/objects/barbecue03.jpg,right,new,224,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.777855,4,0.000515,left,0.33872,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,66,66,38,1,stimuli/objects/contactlens.jpg,left,old,182,,,,,,,,
,,,,,,,,19,2021-05-19_15h32.09.691,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.081655,3,0.162815,,,,,,,,0,67,67,131,1,stimuli/objects/handblender.jpg,right,new,275,,,,,,,,
