instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.160985,3,0.96169,,,,,,,,,,left,3.41019,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,4,4,31,1,stimuli/objects/ladder.jpg,left,old,32,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.119895,2,1.51627,0,5,5,41,1,stimuli/objects/pylon01.jpg,right,new,42,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.723445,3,2.99254,0,6,6,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.54853,4,0.895995,,,,,,,,,,right,3.555985,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,7,7,58,1,stimuli/objects/rope03.jpg,left,old,59,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.207145,2,1.00844,,,,,,,,,,left,5.208405,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,8,8,21,1,stimuli/objects/paintbrush01.jpg,right,new,22,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.8559,2,3.866935,,,,,,,,,,right,1.37446,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,9,9,94,1,stimuli/objects/electricmixer.jpg,right,new,95,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.62401,4,1.345425,,,,,,,,,,left,3.64228,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,10,10,47,1,stimuli/objects/flooringstapler.jpg,left,old,48,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.196905,4,1.797835,,,,,,,,,,left,3.621825,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,11,11,74,1,stimuli/objects/baseball01a.jpg,left,old,75,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.505855,4,0.803855,,,,,,,,,,right,5.164975,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,12,12,5,1,stimuli/objects/lamp04a.jpg,left,old,6,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.505475,2,0.501045,0,13,13,64,1,stimuli/objects/axe01.jpg,left,old,65,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,7.34168,3,0.92117,0,14,14,16,1,stimuli/objects/pressurewasher.jpg,left,old,17,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.22209,3,0.717155,0,15,15,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.59724,3,0.590425,0,16,16,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.26191,3,0.636155,,,,,,,,,,right,1.895655,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,17,17,67,1,stimuli/objects/cooler01.jpg,left,old,68,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.15251,3,0.644835,0,18,18,25,1,stimuli/objects/bowlingball.jpg,right,new,26,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.38274,3,2.813995,,,,,,,,,,left,1.88923,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,19,19,124,1,stimuli/objects/bikepump01.jpg,left,old,125,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.919555,3,1.02462,0,20,20,86,1,stimuli/objects/toasteroven.jpg,right,new,87,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.333935,2,0.719345,0,21,21,7,1,stimuli/objects/jigsaw.jpg,left,old,8,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.325165,2,0.793255,0,22,22,32,1,stimuli/objects/mitresaw.jpg,right,new,33,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.849075,3,0.562895,0,23,23,12,1,stimuli/objects/garlicpress02a.jpg,right,new,13,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.93213,2,0.578835,0,24,24,65,1,stimuli/objects/pipewrench.jpg,left,old,66,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.07851,3,0.60738,0,25,25,39,1,stimuli/objects/sippycup.jpg,right,new,40,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.330295,4,1.192,,,,,,,,,,right,2.33434,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,26,26,98,1,stimuli/objects/podium.jpg,left,old,99,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.25769,2,0.612395,0,27,27,55,1,stimuli/objects/toolbox02.jpg,right,new,56,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.252645,3,0.52169,0,28,28,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.736485,4,0.496685,0,29,29,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.15791,4,0.59495,,,,,,,,,,right,1.12402,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,30,30,10,1,stimuli/objects/desktopcomputer.jpg,left,old,11,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.553135,3,0.7386,0,31,31,128,1,stimuli/objects/tripod01.jpg,right,new,129,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.386425,2,0.79108,0,32,32,22,1,stimuli/objects/umbrella04.jpg,right,new,23,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.409195,4,1.488995,,,,,,,,,,left,1.695505,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,33,33,70,1,stimuli/objects/hourglass.jpg,left,old,71,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.631985,4,1.055525,,,,,,,,,,right,2.746435,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,34,34,69,1,stimuli/objects/cellphone.jpg,left,old,70,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.885175,2,1.386425,,,,,,,,,,right,2.498985,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,35,35,134,1,stimuli/objects/screwdriver04b.jpg,right,new,135,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.684225,2,0.564135,0,36,36,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.76882,3,0.52327,0,37,37,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.92965,3,0.975555,,,,,,,,,,right,0.74038,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,38,38,87,1,stimuli/objects/dvdplayer.jpg,left,old,88,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.26749,2,0.49841,,,,,,,,,,left,1.6913,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,39,39,19,1,stimuli/objects/peppermill02b.jpg,right,new,20,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.647165,3,0.493715,0,40,40,117,1,stimuli/objects/videotape01b.jpg,right,new,118,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,4.76046,2,0.38846,,,,,,,,,,right,3.386305,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,41,41,130,1,stimuli/objects/bikewheel.jpg,left,old,131,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.656835,4,0.75555,,,,,,,,,,left,2.69277,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,42,42,3,1,stimuli/objects/bowl02a.jpg,left,old,4,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.116935,4,0.349105,,,,,,,,,,right,2.433335,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,43,43,78,1,stimuli/objects/handmixer01d.jpg,left,old,79,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.38244,2,1.172845,0,44,44,116,1,stimuli/objects/radio01.jpg,right,new,117,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.904715,1,0.52659,0,45,45,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.024745,2,0.37703,0,46,46,63,1,stimuli/objects/butterdish.jpg,right,new,64,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,4.036015,2,0.447905,,,,,,,,,,left,1.13874,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,47,47,18,1,stimuli/objects/cashregister01.jpg,right,new,19,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.554805,2,0.497285,0,48,48,108,1,stimuli/objects/metalscissors.jpg,right,new,109,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.615105,3,0.41123,0,49,49,9,1,stimuli/objects/measuringtape01.jpg,right,new,10,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.067045,4,0.609565,,,,,,,,,,right,3.87876,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,50,50,11,1,stimuli/objects/usbkey.jpg,left,old,12,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.236795,3,0.391375,0,51,51,133,1,stimuli/objects/icebucket.jpg,right,new,134,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.41981,4,0.46004,,,,,,,,,,left,0.816235,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,52,52,0,1,stimuli/objects/electricoutlet.jpg,left,old,1,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.49154,4,0.495375,,,,,,,,,,left,2.083905,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,53,53,114,1,stimuli/objects/espressomachine.jpg,left,old,115,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.282525,3,1.17258,0,54,54,44,1,stimuli/objects/level03a.jpg,left,old,45,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.23457,4,0.61722,,,,,,,,,,left,1.61146,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,55,55,49,1,stimuli/objects/canoepaddle02.jpg,left,old,50,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.537155,4,0.59566,,,,,,,,,,right,1.160545,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,56,56,95,1,stimuli/objects/lectern01.jpg,left,old,96,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.122105,3,0.461375,0,57,57,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.119425,2,0.48189,,,,,,,,,,left,0.761585,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,58,58,107,1,stimuli/objects/waterbottle03.jpg,left,old,108,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.300475,3,0.572995,0,59,59,92,1,stimuli/objects/carjack.jpg,right,new,93,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.43874,3,0.68814,0,60,60,109,1,stimuli/objects/winerack.jpg,right,new,110,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.73351,2,0.947385,,,,,,,,,,left,2.679535,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,61,61,96,1,stimuli/objects/golfbag.jpg,right,new,97,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.63434,2,0.331875,,,,,,,,,,right,0.90558,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,62,62,35,1,stimuli/objects/phonejack.jpg,left,old,36,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.522395,4,0.556975,,,,,,,,,,right,3.492485,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,63,63,101,1,stimuli/objects/gps.jpg,left,old,102,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.58768,3,0.74611,0,64,64,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.060845,4,0.43163,,,,,,,,,,left,0.5733,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,65,65,88,1,stimuli/objects/cork02.jpg,left,old,89,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.1866,2,0.416595,,,,,,,,,,right,0.56331,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,66,66,61,1,stimuli/objects/weedwacker.jpg,left,old,62,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.433055,3,0.46979,,,,,,,,,,right,1.499125,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,67,67,97,1,stimuli/objects/satellitedish01.jpg,left,old,98,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.20592,2,0.682895,0,68,68,17,1,stimuli/objects/exercisebench.jpg,right,new,18,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.98946,4,0.52713,,,,,,,,,,right,1.94203,0,0,0,0,1,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,69,69,104,1,stimuli/objects/lightbulb01.jpg,left,old,105,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.16655,3,0.28092,0,70,70,60,1,stimuli/objects/glass02a.jpg,right,new,61,,,,,,,,,,,,,,,
,,,,,,,,14,2021-05-15_13h31.17.471,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.050265,4,0.72815,,,,,,,,,,left,0.879755,0,0,0,0,1,,,,,,,,
