instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.672,3,1.254,,,,,,,,0,8,8,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.507,4,1.209,left,0.754,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,9,9,120,1,stimuli/objects/martiniglass01b.jpg,left,old,121,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.18,2,0.838,right,1.25,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,10,10,7,1,stimuli/objects/jigsaw.jpg,left,old,8,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.824,4,1.472,right,2.318,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,11,11,1,1,stimuli/objects/nintendods.jpg,left,old,2,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.863,4,0.779,left,2.254,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,12,12,118,1,stimuli/objects/toyhardhat.jpg,left,old,119,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.856,3,1.207,right,1.698,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,13,13,114,1,stimuli/objects/espressomachine.jpg,left,old,115,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.14,2,0.583,,,,,,,,0,14,14,126,1,stimuli/objects/tableknife02.jpg,right,new,127,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.934,3,0.797,,,,,,,,0,15,15,78,1,stimuli/objects/handmixer01d.jpg,left,old,79,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.78,3,0.464,,,,,,,,0,16,16,76,1,stimuli/objects/megaphone.jpg,right,new,77,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.031,4,1.179,left,0.791,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,17,17,89,1,stimuli/objects/ducttape.jpg,right,new,90,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.007,2,2.128,,,,,,,,0,18,18,110,1,stimuli/objects/lock03a.jpg,right,new,111,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.443,4,0.955,right,0.435,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,19,19,79,1,stimuli/objects/wire.jpg,left,old,80,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.597,4,1.181,right,0.591,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,20,20,123,1,stimuli/objects/cowbell.jpg,left,old,124,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.339,3,0.766,right,0.327,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,21,21,69,1,stimuli/objects/cellphone.jpg,left,old,70,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.548,3,1.139,,,,,,,,0,22,22,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3,2,0.509,right,0.502,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,23,23,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.111,3,1.879,,,,,,,,0,24,24,128,1,stimuli/objects/tripod01.jpg,right,new,129,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.11,4,1.729,,,,,,,,0,25,25,131,1,stimuli/objects/spotlight.jpg,right,new,132,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.847,2,0.898,left,1.151,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,26,26,134,1,stimuli/objects/screwdriver04b.jpg,right,new,135,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.356,3,0.911,left,1.549,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,27,27,139,1,stimuli/objects/frisbee.jpg,right,new,140,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.86,4,0.734,left,0.969,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,28,28,45,1,stimuli/objects/measuringcup01.jpg,left,old,46,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.51,3,0.793,,,,,,,,0,29,29,54,1,stimuli/objects/pda.jpg,right,new,55,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.473,3,1.327,,,,,,,,0,30,30,71,1,stimuli/objects/faxmachine.jpg,right,new,72,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.112,3,1.693,right,0.49,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,31,31,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.847,4,0.421,right,0.53,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,32,32,31,1,stimuli/objects/ladder.jpg,left,old,32,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.428,4,0.8,left,0.621,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,33,33,77,1,stimuli/objects/photocopier.jpg,left,old,78,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.697,4,0.746,,,,,,,,0,34,34,109,1,stimuli/objects/winerack.jpg,right,new,110,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.484,4,0.74,,,,,,,,0,35,35,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.695,1,2.765,,,,,,,,0,36,36,104,1,stimuli/objects/lightbulb01.jpg,left,old,105,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.583,4,0.505,right,1.172,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,37,37,119,1,stimuli/objects/tongs01b.jpg,right,new,120,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.115,3,3.361,right,0.516,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,38,38,81,1,stimuli/objects/avcable.jpg,right,new,82,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.698,4,1.235,left,0.445,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,39,39,9,1,stimuli/objects/measuringtape01.jpg,right,new,10,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.768,4,0.623,left,0.467,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,40,40,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.249,4,0.72,left,0.301,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,41,41,25,1,stimuli/objects/bowlingball.jpg,right,new,26,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.66,2,0.499,,,,,,,,0,42,42,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.018,4,0.421,left,0.687,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,43,43,58,1,stimuli/objects/rope03.jpg,left,old,59,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.129,2,0.427,,,,,,,,0,44,44,83,1,stimuli/objects/kitchenscale01a.jpg,right,new,84,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.528,4,0.86,right,0.724,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,45,45,95,1,stimuli/objects/lectern01.jpg,left,old,96,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.766,4,0.987,right,0.463,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,46,46,37,1,stimuli/objects/setsquare.jpg,left,old,38,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.549,2,1.784,,,,,,,,0,47,47,72,1,stimuli/objects/cclamp.jpg,right,new,73,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.951,4,0.997,,,,,,,,0,48,48,51,1,stimuli/objects/webcam.jpg,right,new,52,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.47,4,0.439,left,0.436,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,49,49,28,1,stimuli/objects/baseballbat.jpg,left,old,29,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.117,3,0.639,,,,,,,,0,50,50,116,1,stimuli/objects/radio01.jpg,right,new,117,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.894,4,0.928,left,1.649,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,51,51,67,1,stimuli/objects/cooler01.jpg,left,old,68,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.03,4,0.787,right,1.314,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,52,52,65,1,stimuli/objects/pipewrench.jpg,left,old,66,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.443,4,1.568,right,0.399,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,53,53,142,1,stimuli/objects/funnel.jpg,left,old,143,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.44,3,0.781,left,0.383,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,54,54,84,1,stimuli/objects/catchermask.jpg,left,old,85,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.681,4,0.408,right,0.485,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,55,55,52,1,stimuli/objects/cookiecutter.jpg,left,old,53,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.651,3,1.01,right,2.519,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,56,56,135,1,stimuli/objects/wheelbarrow01.jpg,left,old,136,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.6,4,1.107,right,0.331,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,57,57,50,1,stimuli/objects/chisel02b.jpg,right,new,51,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,5.073,1,0.993,right,0.32,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,58,58,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.866,3,0.351,,,,,,,,0,59,59,93,1,stimuli/objects/icepack.jpg,right,new,94,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.317,4,0.39,right,0.597,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,60,60,122,1,stimuli/objects/atm.jpg,left,old,123,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.094,3,1.574,,,,,,,,0,61,61,57,1,stimuli/objects/audiocablesplitter.jpg,right,new,58,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.53,4,0.358,left,0.418,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,62,62,102,1,stimuli/objects/hockeygoalieglove.jpg,left,old,103,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.638,4,0.761,right,1.051,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,63,63,105,1,stimuli/objects/fanblades.jpg,left,old,106,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.574,2,0.622,,,,,,,,0,64,64,113,1,stimuli/objects/powercable.jpg,right,new,114,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.649,3,0.587,,,,,,,,0,65,65,39,1,stimuli/objects/sippycup.jpg,right,new,40,,,,,,,,
,,,,,,,,18,2021-05-17_18h34.30.287,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.174,4,0.353,,,,,,,,0,66,66,33,1,stimuli/objects/microwave.jpg,right,new,34,,,,,,,,
