instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,10,10,31,1,stimuli/objects/gastank.jpg,left,old,32,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.958,4,0.5278,,,,,,,,,,right,3.89,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,11,11,88,1,stimuli/objects/gravyboat.jpg,left,old,89,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.3409,4,2.6965,,,,,,,,,,left,0.7245,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,12,12,58,1,stimuli/objects/weedwacker.jpg,left,old,59,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.4013,4,2.3848,,,,,,,,,,left,0.7722,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,13,13,95,1,stimuli/objects/floppydisk02a.jpg,left,old,96,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.8568,4,2.4864,0,14,14,24,1,stimuli/objects/skateboard.jpg,right,new,25,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.6456,4,0.7639,0,15,15,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.4463,4,4.484,,,,,,,,,,left,13.4875,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,16,16,107,1,stimuli/objects/aluminiumfoil.jpg,left,old,108,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.5793,2,0.8706,0,17,17,74,1,stimuli/objects/snowboard.jpg,left,old,75,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,5.7683,1,1.1369,0,18,18,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.0219,3,1.6674,0,19,19,25,1,stimuli/objects/bowlingball.jpg,right,new,26,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.3403,1,0.4809,0,20,20,94,1,stimuli/objects/electricmixer.jpg,right,new,95,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.2674,2,0.7743,,,,,,,,,,right,2.8773,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,21,21,101,1,stimuli/objects/vhstape.jpg,left,old,102,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.1074,3,4.7324,,,,,,,,,,right,7.5354,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,22,22,96,1,stimuli/objects/golfbag.jpg,right,new,97,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,4.6155,1,0.8438,,,,,,,,,,right,2.0333,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,23,23,114,1,stimuli/objects/tray.jpg,left,old,115,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.935,4,1.1203,,,,,,,,,,left,1.4684,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,24,24,16,1,stimuli/objects/knifesharpener.jpg,left,old,17,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.8188,2,3.8175,0,25,25,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.3657,3,3.9907,,,,,,,,,,right,4.0657,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,26,26,61,1,stimuli/objects/squeegee01b.jpg,left,old,62,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.4702,4,1.8675,0,27,27,110,1,stimuli/objects/lock03a.jpg,right,new,111,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.868,4,0.9208,,,,,,,,,,right,2.6187,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,28,28,7,1,stimuli/objects/painttray.jpg,left,old,8,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,6.7438,4,0.8955,,,,,,,,,,right,3.8952,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,29,29,130,1,stimuli/objects/cooler01.jpg,left,old,131,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.234,4,1.5904,,,,,,,,,,left,0.679,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,30,30,27,1,stimuli/objects/anchor.jpg,left,old,28,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.2505,1,0.8187,0,31,31,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7202,3,2.2159,,,,,,,,,,left,3.7095,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,32,32,11,1,stimuli/objects/videocamera01a.jpg,left,old,12,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.692,4,1.804,0,33,33,63,1,stimuli/objects/butterdish.jpg,right,new,64,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.566,4,2.0698,0,34,34,73,1,stimuli/objects/clock01a.jpg,right,new,74,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.5141,3,2.4361,0,35,35,76,1,stimuli/objects/megaphone.jpg,right,new,77,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.9468,4,2.6608,,,,,,,,,,left,4.3609,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,36,36,36,1,stimuli/objects/slidetray.jpg,left,old,37,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.3827,4,0.674,,,,,,,,,,left,0.8669,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,37,37,132,1,stimuli/objects/payphone.jpg,left,old,133,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.9717,4,1.0543,,,,,,,,,,right,1.0584,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,38,38,52,1,stimuli/objects/handmixer01d.jpg,left,old,53,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.7789,2,0.7351,0,39,39,120,1,stimuli/objects/oven.jpg,left,old,121,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.8687,4,0.9744,0,40,40,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.6625,1,0.9035,0,41,41,23,1,stimuli/objects/football.jpg,right,new,24,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.729,3,0.9538,0,42,42,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.5083,2,4.0671,0,43,43,60,1,stimuli/objects/glass02a.jpg,right,new,61,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7313,4,1.4269,,,,,,,,,,left,1.3147,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,44,44,37,1,stimuli/objects/pressurewasher.jpg,left,old,38,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.713,3,0.9061,,,,,,,,,,right,1.4351,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,45,45,44,1,stimuli/objects/lawnmower.jpg,left,old,45,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.2498,4,1.8697,0,46,46,109,1,stimuli/objects/winerack.jpg,right,new,110,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.5426,3,2.1569,,,,,,,,,,right,3.1342,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,47,47,28,1,stimuli/objects/poolnet.jpg,left,old,29,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.2695,4,0.6046,,,,,,,,,,left,4.4994,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,48,48,142,1,stimuli/objects/martiniglass01b.jpg,left,old,143,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.6847,2,0.9902,0,49,49,54,1,stimuli/objects/pda.jpg,right,new,55,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.727,1,0.337,,,,,,,,,,left,2.5992,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,50,50,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.7994,2,1.6974,0,51,51,131,1,stimuli/objects/spotlight.jpg,right,new,132,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5289,3,0.8041,,,,,,,,,,right,1.5243,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,52,52,40,1,stimuli/objects/level03a.jpg,left,old,41,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.9869,4,0.7016,,,,,,,,,,left,4.4509,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,53,53,65,1,stimuli/objects/drill01b.jpg,left,old,66,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.3312,4,0.4863,,,,,,,,,,right,2.1447,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,54,54,50,1,stimuli/objects/chisel02b.jpg,right,new,51,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.3783,4,0.5256,,,,,,,,,,right,4.8396,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,55,55,115,1,stimuli/objects/saw02b.jpg,left,old,116,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.832,4,1.7221,,,,,,,,,,right,1.6185,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,56,56,104,1,stimuli/objects/lectern01.jpg,left,old,105,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.2876,2,1.6883,,,,,,,,,,left,3.504,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,57,57,35,1,stimuli/objects/alarmclock01.jpg,left,old,36,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.4319,4,0.6373,0,58,58,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.3826,2,0.4567,0,59,59,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.7948,4,2.4868,0,60,60,17,1,stimuli/objects/exercisebench.jpg,right,new,18,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.761,2,1.3709,,,,,,,,,,left,1.3952,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,61,61,122,1,stimuli/objects/desktopcomputer.jpg,left,old,123,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,6.9619,1,0.4984,0,62,62,128,1,stimuli/objects/tripod01.jpg,right,new,129,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0459,4,0.5032,0,63,63,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.4171,4,0.5535,,,,,,,,,,right,1.136,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,64,64,67,1,stimuli/objects/fishingrod.jpg,left,old,68,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.6853,4,0.7266,,,,,,,,,,right,1.4873,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,65,65,91,1,stimuli/objects/metalbrush.jpg,left,old,92,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.3477,4,0.6199,,,,,,,,,,right,1.2363,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,66,66,89,1,stimuli/objects/ducttape.jpg,right,new,90,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.6163,4,0.5228,0,67,67,22,1,stimuli/objects/umbrella04.jpg,right,new,23,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7889,4,2.5532,,,,,,,,,,left,1.5959,0,0,0,0,1,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,68,68,124,1,stimuli/objects/fishinghook03.jpg,left,old,125,,,,,,,,,,,,,,,
,,,,,,,,21,2021-11-11_15h51.30.943,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.1092,2,0.5352,0,69,69,66,1,stimuli/objects/nailgun.jpg,right,new,67,,,,,,,,,,,,,,,
