instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,2,2,1,.,"After that, you will be asked how confident you are of your choice.

Please rate the confidence in your choice with the numbers from 1 to 4 of your keyboard. 

The numbers correspond to:

1 = Very unsure
2 = Unsure
3 = Sure
4 = Very Sure",Please press the space bar to continue,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,space,32.4439,space,9.4486,left,3.1619,4,3.4388,left,6.059,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,0,0,135,1,stimuli/objects/wheelbarrow01.jpg,left,old,136,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.3428,4,1.8162,left,2.9487,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,1,1,129,1,stimuli/objects/gasburner.jpg,left,old,130,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.1958,3,2.2697,,,,,,,,0,2,2,97,1,stimuli/objects/satellitedish01.jpg,left,old,98,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.4458,4,0.9833,right,0.9755,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,3,3,104,1,stimuli/objects/lightbulb01.jpg,left,old,105,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.129,2,0.9644,,,,,,,,0,4,4,47,1,stimuli/objects/flooringstapler.jpg,left,old,48,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.9991,3,1.8136,left,1.3184,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,5,5,102,1,stimuli/objects/hockeygoalieglove.jpg,left,old,103,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.2895,3,1.0741,left,1.3608,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,6,6,132,1,stimuli/objects/expansioncard.jpg,left,old,133,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.637,3,1.9324,right,2.21,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,7,7,101,1,stimuli/objects/gps.jpg,left,old,102,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.461,4,2.7038,,,,,,,,0,8,8,46,1,stimuli/objects/walkman.jpg,right,new,47,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.8241,3,0.4407,,,,,,,,0,9,9,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.2073,3,1.2496,left,0.4794,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,10,10,28,1,stimuli/objects/baseballbat.jpg,left,old,29,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.4901,3,1.4392,,,,,,,,0,11,11,62,1,stimuli/objects/pastaspoon.jpg,left,old,63,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.2395,3,1.8051,,,,,,,,0,12,12,72,1,stimuli/objects/cclamp.jpg,right,new,73,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.23,3,0.9651,,,,,,,,0,13,13,53,1,stimuli/objects/binoculars01b.jpg,right,new,54,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0632,4,0.7998,left,0.3597,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,14,14,74,1,stimuli/objects/baseball01a.jpg,left,old,75,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.2671,4,0.7161,,,,,,,,0,15,15,93,1,stimuli/objects/icepack.jpg,right,new,94,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.2356,2,0.9011,,,,,,,,0,16,16,40,1,stimuli/objects/sledgehammer.jpg,left,old,41,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9271,3,0.4172,,,,,,,,0,17,17,121,1,stimuli/objects/ceilingspeaker.jpg,right,new,122,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.886,3,0.8707,,,,,,,,0,18,18,35,1,stimuli/objects/phonejack.jpg,left,old,36,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.4031,3,1.2209,left,0.2331,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,19,19,64,1,stimuli/objects/axe01.jpg,left,old,65,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.851,3,1.0668,left,0.5366,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,20,20,31,1,stimuli/objects/ladder.jpg,left,old,32,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.4901,3,0.8226,right,1.3294,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,21,21,16,1,stimuli/objects/pressurewasher.jpg,left,old,17,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.7579,3,0.4397,,,,,,,,0,22,22,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9926,4,1.1662,left,3.0372,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,23,23,122,1,stimuli/objects/atm.jpg,left,old,123,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.8487,3,1.6689,,,,,,,,0,24,24,1,1,stimuli/objects/nintendods.jpg,left,old,2,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.4849,4,0.4479,,,,,,,,0,25,25,18,1,stimuli/objects/cashregister01.jpg,right,new,19,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.6952,4,0.8708,,,,,,,,0,26,26,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.7778,4,0.7664,,,,,,,,0,27,27,80,1,stimuli/objects/snowman.jpg,right,new,81,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9505,4,0.494,,,,,,,,0,28,28,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,
,,,,,,,,22,2021-11-22_18h37.16.818,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9497,4,0.3542,,,,,,,,0,29,29,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,
