instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.45863,1,0.550965,0,5,5,78,1,stimuli/objects/lightswitch01.jpg,right,new,222,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.01207,2,1.1562,0,6,6,59,1,stimuli/objects/speedball.jpg,right,new,203,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.711395,2,2.41989,,,,,,,,,,right,0.3264,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,7,7,132,1,stimuli/objects/wirestripper.jpg,right,new,276,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.247515,2,0.40497,0,8,8,135,1,stimuli/objects/mortarandpestle.jpg,right,new,279,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.21496,2,0.758485,0,9,9,83,1,stimuli/objects/icecubetray01a.jpg,right,new,227,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.350445,3,2.835085,,,,,,,,,,right,0.37293,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,10,10,22,1,stimuli/objects/hoe.jpg,left,old,166,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.34496,4,2.73515,,,,,,,,,,right,1.17121,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,11,11,53,1,stimuli/objects/tape02a.jpg,left,old,197,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.46107,1,1.423965,0,12,12,60,1,stimuli/objects/kite.jpg,right,new,204,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.135145,4,1.34106,,,,,,,,,,left,0.69144,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,13,13,32,1,stimuli/objects/pastaspoon.jpg,left,old,176,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.510065,3,1.226675,,,,,,,,,,left,0.305835,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,14,14,126,1,stimuli/objects/badmintonracket.jpg,left,old,270,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.08489,1,1.131535,,,,,,,,,,right,0.718555,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,15,15,118,1,stimuli/objects/gardenshears01a.jpg,left,old,262,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.25506,3,3.873685,,,,,,,,,,left,0.6691,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,16,16,140,1,stimuli/objects/wineglass01.jpg,right,new,284,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.97194,2,1.116795,,,,,,,,,,left,0.29533,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,17,17,42,1,stimuli/objects/tennisracket.jpg,right,new,186,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.82788,1,0.98699,0,18,18,47,1,stimuli/objects/plate01b.jpg,right,new,191,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.20294,4,0.438875,,,,,,,,,,right,4.088975,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,19,19,90,1,stimuli/objects/toyhockeystick01.jpg,left,old,234,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.49608,1,0.508995,0,20,20,28,1,stimuli/objects/spoon01.jpg,left,old,172,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.289865,2,0.44866,0,21,21,48,1,stimuli/objects/eggslicer.jpg,right,new,192,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.67824,2,0.34906,,,,,,,,,,left,1.824145,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,22,22,89,1,stimuli/objects/saladspinner.jpg,left,old,233,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.552935,4,0.388795,,,,,,,,,,right,0.48659,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,23,23,75,1,stimuli/objects/hammer01.jpg,left,old,219,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.490965,2,1.163475,0,24,24,103,1,stimuli/objects/swissarmyknife01a.jpg,right,new,247,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.831925,4,1.039465,0,25,25,69,1,stimuli/objects/straw.jpg,right,new,213,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.973175,3,1.689865,,,,,,,,,,right,1.656875,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,26,26,96,1,stimuli/objects/mallet01b.jpg,left,old,240,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.373175,4,0.70844,0,27,27,26,1,stimuli/objects/flashlight02b.jpg,right,new,170,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.211195,4,2.389175,,,,,,,,,,left,0.35572,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,28,28,139,1,stimuli/objects/toothpick02.jpg,left,old,283,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.23566,4,0.610495,,,,,,,,,,left,0.809755,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,29,29,56,1,stimuli/objects/tupperware03a.jpg,left,old,200,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.184,1,0.658725,0,30,30,21,1,stimuli/objects/boltcutter.jpg,left,old,165,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.25936,3,1.256145,0,31,31,38,1,stimuli/objects/espressomachine.jpg,left,old,182,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.999025,1,1.414205,0,32,32,136,1,stimuli/objects/bikepump01.jpg,left,old,280,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.138415,4,1.6351,,,,,,,,,,left,1.11639,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,33,33,50,1,stimuli/objects/iceskate.jpg,left,old,194,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.463275,3,0.52932,0,34,34,44,1,stimuli/objects/toaster01.jpg,right,new,188,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.704165,1,0.526675,0,35,35,70,1,stimuli/objects/shovel01.jpg,right,new,214,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.640015,1,1.55141,,,,,,,,,,right,0.56765,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,36,36,57,1,stimuli/objects/soccerball.jpg,left,old,201,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.855645,4,1.257615,,,,,,,,,,left,0.37437,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,37,37,110,1,stimuli/objects/hockeygoaliepad.jpg,left,old,254,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.40421,3,2.355705,0,38,38,82,1,stimuli/objects/shopvac.jpg,right,new,226,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.867105,3,1.191875,0,39,39,81,1,stimuli/objects/grill.jpg,right,new,225,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.07151,4,1.521285,,,,,,,,,,left,0.47905,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,40,40,106,1,stimuli/objects/nintendods.jpg,left,old,250,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,4.628325,1,0.36671,,,,,,,,,,left,0.477175,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,41,41,30,1,stimuli/objects/halogenlightbulb.jpg,right,new,174,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.42081,3,1.10552,,,,,,,,,,right,1.010595,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,42,42,116,1,stimuli/objects/lockingplier.jpg,right,new,260,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.49872,4,1.26495,0,43,43,2,1,stimuli/objects/wetfloorsign.jpg,right,new,146,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,3.02702,1,0.34262,,,,,,,,,,right,1.80432,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,44,44,86,1,stimuli/objects/trampoline.jpg,right,new,230,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.38426,4,0.90883,,,,,,,,,,left,0.542155,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,45,45,88,1,stimuli/objects/kiddiepool.jpg,left,old,232,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.56181,3,1.1459,0,46,46,131,1,stimuli/objects/handblender.jpg,right,new,275,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.11382,4,0.54134,,,,,,,,,,left,1.022185,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,47,47,112,1,stimuli/objects/telephone01b.jpg,left,old,256,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.90202,2,0.47361,0,48,48,17,1,stimuli/objects/bikelock.jpg,left,old,161,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,4.24499,2,1.866475,0,49,49,73,1,stimuli/objects/propanetank01.jpg,left,old,217,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.743435,3,1.144725,,,,,,,,,,right,1.105065,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,50,50,58,1,stimuli/objects/swimgoggles.jpg,left,old,202,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.79195,4,0.52735,,,,,,,,,,left,0.30901,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,51,51,141,1,stimuli/objects/spatula04.jpg,left,old,285,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.28851,1,0.30897,0,52,52,127,1,stimuli/objects/skigoggles01.jpg,right,new,271,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.922055,2,0.659655,0,53,53,12,1,stimuli/objects/fanheater.jpg,right,new,156,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.87948,3,0.54239,,,,,,,,,,right,0.548925,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,54,54,109,1,stimuli/objects/waterbottle03.jpg,left,old,253,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.48066,2,0.84296,0,55,55,138,1,stimuli/objects/beermug01a.jpg,right,new,282,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.509825,4,0.35525,0,56,56,39,1,stimuli/objects/wafflemaker.jpg,right,new,183,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.130865,4,0.375515,,,,,,,,,,left,0.335585,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,57,57,63,1,stimuli/objects/woodenspoon.jpg,left,old,207,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.604025,4,1.426325,,,,,,,,,,right,0.692515,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,58,58,54,1,stimuli/objects/toyhardhat.jpg,left,old,198,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.617045,1,2.726775,,,,,,,,,,right,1.476735,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,59,59,133,1,stimuli/objects/birdie.jpg,right,new,277,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,5.363265,1,1.85461,0,60,60,120,1,stimuli/objects/tent.jpg,right,new,264,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.39716,4,3.40062,,,,,,,,,,right,1.811935,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,61,61,117,1,stimuli/objects/podium.jpg,left,old,261,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,2.486855,3,3.492,,,,,,,,,,left,0.86104,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,62,62,97,1,stimuli/objects/coffeepot03a.jpg,left,old,241,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,3.261035,3,1.021895,0,63,63,9,1,stimuli/objects/alarmsystem.jpg,right,new,153,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.928685,3,0.39618,0,64,64,122,1,stimuli/objects/hockeystick.jpg,right,new,266,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.30787,3,0.592355,0,65,65,107,1,stimuli/objects/dolly01.jpg,right,new,251,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.399345,3,0.37156,0,66,66,40,1,stimuli/objects/tablesaw.jpg,right,new,184,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.284565,4,0.391765,,,,,,,,,,left,1.525635,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,67,67,130,1,stimuli/objects/fan.jpg,left,old,274,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.14324,2,0.53654,0,68,68,34,1,stimuli/objects/kneepad01c.jpg,right,new,178,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.10221,4,0.732635,,,,,,,,,,right,2.20532,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,69,69,8,1,stimuli/objects/wheel01.jpg,left,old,152,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.248495,1,0.969975,,,,,,,,,,right,2.64529,0,0,0,0,1,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,0,70,70,101,1,stimuli/objects/lifejacket.jpg,right,new,245,,,,,,,,,,,,,,,
,,,,,,,,17,2021-05-11_10h35.41.487,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.350715,2,1.16185,,,,,,,,,,left,0.930095,0,0,0,0,1,,,,,,,,
