myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,taskGoresp.keys,taskGoresp.rt,warmup_resp.keys,warmup_resp.corr,warmup_resp.rt,myownaccuracyCORR,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,first_character,second_character,Cue,left_categ,centleft_categ,centright_categ,right_categ,corr_ans,trial_cond,switch_cond,cuedCharacter,obj_category,image,participant,date,expName,psychopyVersion,OS,frameRate,task_resp.keys,task_resp.corr,task_resp.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,conditions
0,[],,,,,,,1,0,2.0337,0,0,10,10,10,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,4,1,1,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/gavel.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,2,0,0.8287,0,0,11,11,11,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,4,0,1,stimuli/m5.jpg,Outdoor activity & sport item,stimuli/objects/swing.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,1,1,0.6831,1,0,12,12,12,1,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,1,1,1,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/bicycle.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,2,1,1.0517,1,0,13,13,13,1,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,1,1,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/racquetballracket.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,1,0,1.5099,1,0,14,14,14,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,3,0,1,stimuli/m5.jpg,Kitchen & utensil,stimuli/objects/freezer02.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,4,0,1.9691,1,0,15,15,15,1,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,2,0,1,stimuli/m2.jpg,Hand labour tool & accessory,stimuli/objects/handrake01a.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
1,[],,,,,,,2,1,2.0845,1,0,16,16,16,1,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,2,1,1,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/rollerblade.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,3,0,1.8679,0,0,17,17,17,1,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,1,1,1,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/hedgetrimmer.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,2,0,2.4436,0,0,18,18,18,1,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,1,1,1,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/jumpingjack.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,,,,,,,,,,,,,
0,[],,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,2,0,2,stimuli/m5.jpg,Kitchen & utensil,stimuli/objects/woodenspoon.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,1.378,0,0,0,0,1,,,,,,
1,[],,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/ellipticalmachine.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.0595,0,1,1,1,1,,,,,,
0,[1],,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,3,0,2,stimuli/m5.jpg,Outdoor activity & sport item,stimuli/objects/reflector.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,1.9658,0,2,2,2,1,,,,,,
0,[1],,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,2,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/rope03.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,0,3.5854,0,3,3,3,1,,,,,,
0,"[1,0]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,3,0,2,stimuli/m2.jpg,Electronic device & accessory,stimuli/objects/usbkey.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,1.8868,0,4,4,4,1,,,,,,
1,"[1,0]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/sportbag.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,2.1864,0,5,5,5,1,,,,,,
0,"[1,0,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,1,0,2,stimuli/m5.jpg,Electronic device & accessory,stimuli/objects/lamp04a.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,1.673,0,6,6,6,1,,,,,,
0,"[1,0,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,2,0,2,stimuli/m5.jpg,Kitchen & utensil,stimuli/objects/fryingpan02a.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,0,0.828,0,7,7,7,1,,,,,,
1,"[1,0,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,1,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/toyhockeystick01.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,1.9807,0,8,8,8,1,,,,,,
1,"[1,0,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/fishinghook03.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,1.9881,0,9,9,9,1,,,,,,
1,"[1,0,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/volleyball.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.5414,0,10,10,10,1,,,,,,
0,"[1,0,1,1,1,1]",,,,,,,,,,0,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,3,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/gluetube.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,1.4303,0,11,11,11,1,,,,,,
0,"[1,0,1,1,1,1,0]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,2,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/toyhardhat.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,0,1.5224,0,12,12,12,1,,,,,,
1,"[1,0,1,1,1,1,0,0]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/cooler01.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.4765,0,13,13,13,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,2,0,2,stimuli/m2.jpg,Kitchen & utensil,stimuli/objects/toothpick02.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,0,3.0318,0,14,14,14,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,4,0,2,stimuli/m2.jpg,Kitchen & utensil,stimuli/objects/spatula04.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,0,1.673,0,15,15,15,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1]",,,,,,,,,,0,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,3,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/saw02b.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,0,2.2335,0,16,16,16,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,0,2,stimuli/m5.jpg,Electronic device & accessory,stimuli/objects/carantenna.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,1.9235,0,17,17,17,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0]",,,,,,,,,,0,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/canoepaddle02.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,,0,,0,18,18,18,1,,,,,,
1,"[1,0,1,1,1,1,0,0,1,0,0]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,1,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/snowshovel.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,1.5619,0,19,19,19,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,3,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/surfboard.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,2.3813,0,20,20,20,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1,0]",,,,,,,,,,0,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,4,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/chainsaw.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,0,2.3823,0,21,21,21,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/bikelock.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,1.4486,0,22,22,22,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,3,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/lawnmower.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,2.565,0,23,23,23,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0]",,,,,,,,,,0,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,1,0,2,stimuli/m2.jpg,Electronic device & accessory,stimuli/objects/fluorescentlightbulb.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,0,1.0027,0,24,24,24,1,,,,,,
1,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,1,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/adjustablewrench01b.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,1,1,1.1705,0,25,25,25,1,,,,,,
1,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,1,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,2,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/boltcutter.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,2,1,1.4912,0,26,26,26,1,,,,,,
1,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1]",,,,,,,,,,1,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,4,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/fishingrod.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,3.654,0,27,27,27,1,,,,,,
1,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,1,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,3,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/swimgoggles.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,1,1.9562,0,28,28,28,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1]",,,,,,,,,,0,,,,,,stimuli/m5.jpg,stimuli/m2.jpg,2,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,2,1,2,stimuli/m2.jpg,Outdoor activity & sport item,stimuli/objects/outdoorheater.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,2.8965,0,29,29,29,1,,,,,,
1,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0]",,,,,,,,,,1,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,4,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/aircompressor.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,4,1,1.9257,0,30,30,30,1,,,,,,
0,"[1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1]",,,,,,,,,,0,,,,,,stimuli/m2.jpg,stimuli/m5.jpg,2,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,1,1,2,stimuli/m5.jpg,Hand labour tool & accessory,stimuli/objects/flooringstapler.jpg,24,2021-11-26_11h42.57.788,premceCat2_ses-02_part-01_label-phase1,2020.2.9,MacIntel,60,3,0,2.7632,0,31,31,31,1,,,,,,
