instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.09769,4,0.411665,,,,,,,,,,right,1.04828,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,5,5,91,1,stimuli/objects/snowblower.jpg,left,old,92,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.64982,2,0.34624,0,6,6,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.780045,4,1.35011,,,,,,,,,,left,0.476925,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,7,7,74,1,stimuli/objects/baseball01a.jpg,left,old,75,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.98774,2,0.47703,0,8,8,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.690965,2,0.513335,0,9,9,117,1,stimuli/objects/videotape01b.jpg,right,new,118,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.36415,2,1.193365,0,10,10,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.898555,2,2.309745,0,11,11,76,1,stimuli/objects/megaphone.jpg,right,new,77,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.96757,4,0.79237,,,,,,,,,,left,0.42549,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,12,12,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.12983,4,0.950005,,,,,,,,,,right,0.47675,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,13,13,64,1,stimuli/objects/axe01.jpg,left,old,65,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.909895,4,1.004625,,,,,,,,,,left,0.438805,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,14,14,98,1,stimuli/objects/podium.jpg,left,old,99,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.9796,2,0.778125,,,,,,,,,,right,1.80755,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,15,15,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.45344,2,1.15865,,,,,,,,,,right,0.7942,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,16,16,113,1,stimuli/objects/powercable.jpg,right,new,114,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.51345,3,1.793455,0,17,17,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.129475,4,1.41083,,,,,,,,,,right,1.404115,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,18,18,61,1,stimuli/objects/weedwacker.jpg,left,old,62,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.64654,4,1.25356,,,,,,,,,,right,0.52154,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,19,19,2,1,stimuli/objects/dvdcase01.jpg,left,old,3,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.89668,2,1.311935,0,20,20,63,1,stimuli/objects/butterdish.jpg,right,new,64,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.554695,2,1.21849,,,,,,,,,,right,0.57801,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,21,21,38,1,stimuli/objects/soundmixer.jpg,right,new,39,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.264375,4,0.96415,,,,,,,,,,right,1.301165,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,22,22,1,1,stimuli/objects/nintendods.jpg,left,old,2,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.557735,2,0.835185,0,23,23,22,1,stimuli/objects/umbrella04.jpg,right,new,23,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.33574,4,0.45117,,,,,,,,,,left,0.81491,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,24,24,127,1,stimuli/objects/hockeygoaliepad.jpg,left,old,128,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.76268,1,3.552065,0,25,25,92,1,stimuli/objects/carjack.jpg,right,new,93,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.89881,2,0.66269,0,26,26,39,1,stimuli/objects/sippycup.jpg,right,new,40,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.851775,4,1.044705,,,,,,,,,,left,1.7964,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,27,27,140,1,stimuli/objects/anchor.jpg,left,old,141,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.450645,4,1.15004,,,,,,,,,,right,3.114805,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,28,28,101,1,stimuli/objects/gps.jpg,left,old,102,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.18008,4,0.445055,,,,,,,,,,right,0.5136,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,29,29,69,1,stimuli/objects/cellphone.jpg,left,old,70,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.21442,1,0.610375,0,30,30,13,1,stimuli/objects/bastingbrush.jpg,right,new,14,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.85557,4,0.7474,,,,,,,,,,right,0.42819,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,31,31,104,1,stimuli/objects/lightbulb01.jpg,left,old,105,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.318795,2,1.20862,0,32,32,66,1,stimuli/objects/nailgun.jpg,right,new,67,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,5.159295,2,0.541065,0,33,33,133,1,stimuli/objects/icebucket.jpg,right,new,134,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.03689,4,0.913545,,,,,,,,,,right,0.559825,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,34,34,58,1,stimuli/objects/rope03.jpg,left,old,59,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.743055,3,1.406955,,,,,,,,,,right,0.998695,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,35,35,95,1,stimuli/objects/lectern01.jpg,left,old,96,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,6.79031,4,5.158215,,,,,,,,,,left,0.826605,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,36,36,15,1,stimuli/objects/spicerack.jpg,left,old,16,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.10275,4,0.613685,,,,,,,,,,right,3.18976,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,37,37,65,1,stimuli/objects/pipewrench.jpg,left,old,66,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.449365,1,0.376535,0,38,38,60,1,stimuli/objects/glass02a.jpg,right,new,61,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.636345,2,0.44689,0,39,39,7,1,stimuli/objects/jigsaw.jpg,left,old,8,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.91132,1,0.69651,0,40,40,94,1,stimuli/objects/electricmixer.jpg,right,new,95,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.267605,2,0.997175,0,41,41,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.15236,4,0.54715,,,,,,,,,,right,1.792475,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,42,42,16,1,stimuli/objects/pressurewasher.jpg,left,old,17,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.02286,4,0.380015,,,,,,,,,,right,9.05051,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,43,43,77,1,stimuli/objects/photocopier.jpg,left,old,78,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.21932,4,0.37557,0,44,44,80,1,stimuli/objects/snowman.jpg,right,new,81,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.15259,4,0.29584,,,,,,,,,,left,0.80871,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,45,45,49,1,stimuli/objects/canoepaddle02.jpg,left,old,50,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.75956,2,0.858565,,,,,,,,,,left,1.36453,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,46,46,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.60292,2,0.730045,,,,,,,,,,right,0.862735,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,47,47,50,1,stimuli/objects/chisel02b.jpg,right,new,51,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.07103,4,1.581,,,,,,,,,,left,1.584445,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,48,48,118,1,stimuli/objects/toyhardhat.jpg,left,old,119,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.41888,3,1.562005,,,,,,,,,,right,0.742725,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,49,49,54,1,stimuli/objects/pda.jpg,right,new,55,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.56346,3,1.710965,0,50,50,85,1,stimuli/objects/golfball.jpg,right,new,86,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.223245,4,0.37695,,,,,,,,,,left,0.49481,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,51,51,56,1,stimuli/objects/cookingpot.jpg,left,old,57,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.085535,4,1.86008,,,,,,,,,,left,0.67493,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,52,52,137,1,stimuli/objects/iceskate.jpg,left,old,138,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.109645,3,0.77901,,,,,,,,,,right,0.499795,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,53,53,115,1,stimuli/objects/boltcutter.jpg,left,old,116,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.111085,4,0.634865,,,,,,,,,,right,1.466545,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,54,54,89,1,stimuli/objects/ducttape.jpg,right,new,90,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.8912,1,2.697265,0,55,55,67,1,stimuli/objects/cooler01.jpg,left,old,68,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.49128,2,0.995435,0,56,56,106,1,stimuli/objects/minifridge.jpg,right,new,107,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.941405,4,0.992095,,,,,,,,,,left,0.693075,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,57,57,52,1,stimuli/objects/cookiecutter.jpg,left,old,53,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.42126,3,0.63305,,,,,,,,,,right,0.51686,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,58,58,47,1,stimuli/objects/flooringstapler.jpg,left,old,48,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.209525,2,1.881905,0,59,59,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.56741,1,2.227525,,,,,,,,,,right,0.360485,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,60,60,51,1,stimuli/objects/webcam.jpg,right,new,52,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.053455,3,1.314635,,,,,,,,,,right,1.41767,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,61,61,40,1,stimuli/objects/sledgehammer.jpg,left,old,41,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.27765,2,0.396075,0,62,62,131,1,stimuli/objects/spotlight.jpg,right,new,132,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.77083,3,0.429795,0,63,63,9,1,stimuli/objects/measuringtape01.jpg,right,new,10,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.063025,4,0.4808,,,,,,,,,,right,0.81245,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,64,64,29,1,stimuli/objects/djmixer02.jpg,left,old,30,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.104935,3,0.99586,0,65,65,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.96678,4,0.39856,,,,,,,,,,right,0.442995,0,0,0,0,1,,,,,,,,
,,,,,,,,10,2021-04-29_12h36.38.064,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,0,66,66,135,1,stimuli/objects/wheelbarrow01.jpg,left,old,136,,,,,,,,,,,,,,,
