instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,12,12,72,1,stimuli/objects/cclamp.jpg,right,new,73,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.628,4,1.309,left,0.39,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,13,13,85,1,stimuli/objects/golfball.jpg,right,new,86,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.132,3,1.375,left,0.632,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,14,14,45,1,stimuli/objects/butterknife.jpg,left,old,46,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.668,4,0.776,left,0.672,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,15,15,6,1,stimuli/objects/contactlens.jpg,left,old,7,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.333,1,1.21,,,,,,,,0,16,16,25,1,stimuli/objects/bowlingball.jpg,right,new,26,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.307,4,1.366,right,0.518,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,17,17,142,1,stimuli/objects/waterbottle03.jpg,left,old,143,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,5.498,4,1.058,left,0.515,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,18,18,53,1,stimuli/objects/binoculars01b.jpg,right,new,54,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.432,2,0.775,left,6.175,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,19,19,13,1,stimuli/objects/bastingbrush.jpg,right,new,14,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.175,4,1,right,0.324,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,20,20,3,1,stimuli/objects/towel01.jpg,left,old,4,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.518,1,1.274,,,,,,,,0,21,21,60,1,stimuli/objects/glass02a.jpg,right,new,61,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.352,4,1.826,left,2.511,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,22,22,138,1,stimuli/objects/taperecorder.jpg,right,new,139,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.34,4,0.757,left,7.181,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,23,23,103,1,stimuli/objects/bowl02a.jpg,left,old,104,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,5.723,3,0.893,,,,,,,,0,24,24,75,1,stimuli/objects/stepladder.jpg,right,new,76,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.687,4,1.11,right,0.574,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,25,25,14,1,stimuli/objects/mallet01b.jpg,left,old,15,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.079,3,1.051,,,,,,,,0,26,26,133,1,stimuli/objects/icebucket.jpg,right,new,134,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.04,3,1.441,,,,,,,,0,27,27,96,1,stimuli/objects/golfbag.jpg,right,new,97,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.223,4,1.075,left,0.233,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,28,28,127,1,stimuli/objects/cooler01.jpg,left,old,128,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.339,4,2.108,left,0.383,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,29,29,79,1,stimuli/objects/gps.jpg,left,old,80,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.234,3,0.767,,,,,,,,0,30,30,41,1,stimuli/objects/pylon01.jpg,right,new,42,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.876,3,0.966,left,2.102,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,31,31,118,1,stimuli/objects/rope03.jpg,left,old,119,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.935,1,0.533,,,,,,,,0,32,32,8,1,stimuli/objects/basketballhoop01.jpg,right,new,9,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.778,3,1.028,,,,,,,,0,33,33,98,1,stimuli/objects/toyhockeystick01.jpg,left,old,99,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.428,4,0.949,left,0.394,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,34,34,129,1,stimuli/objects/corkscrew03a.jpg,left,old,130,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.328,4,0.785,left,0.266,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,35,35,27,1,stimuli/objects/catchermask.jpg,left,old,28,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.273,4,1.645,left,0.342,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,36,36,48,1,stimuli/objects/gasburner.jpg,left,old,49,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.23,2,0.783,left,0.374,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,37,37,102,1,stimuli/objects/skihelmet01.jpg,left,old,103,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.631,2,0.657,right,0.273,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,38,38,66,1,stimuli/objects/nailgun.jpg,right,new,67,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.557,4,0.917,right,0.258,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,39,39,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.375,4,0.908,right,0.526,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,40,40,113,1,stimuli/objects/powercable.jpg,right,new,114,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.559,4,0.924,,,,,,,,0,41,41,80,1,stimuli/objects/snowman.jpg,right,new,81,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.998,4,0.976,right,0.332,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,42,42,99,1,stimuli/objects/sewingmachine01a.jpg,left,old,100,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.5,4,0.358,,,,,,,,0,43,43,51,1,stimuli/objects/webcam.jpg,right,new,52,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.737,2,0.526,,,,,,,,0,44,44,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.217,1,0.26,left,1.467,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,45,45,47,1,stimuli/objects/bucket02.jpg,left,old,48,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.093,4,0.832,left,0.606,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,46,46,74,1,stimuli/objects/treadmill.jpg,left,old,75,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.978,4,0.279,,,,,,,,0,47,47,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.892,4,0.974,right,0.794,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,48,48,78,1,stimuli/objects/servingspoon01.jpg,left,old,79,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.082,2,0.352,,,,,,,,0,49,49,139,1,stimuli/objects/frisbee.jpg,right,new,140,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.122,2,0.67,,,,,,,,0,50,50,24,1,stimuli/objects/skateboard.jpg,right,new,25,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.436,4,0.643,right,0.132,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,51,51,122,1,stimuli/objects/wire.jpg,left,old,123,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.53,1,1.858,,,,,,,,0,52,52,90,1,stimuli/objects/carlighter02.jpg,right,new,91,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.041,2,0.859,left,0.52,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,53,53,140,1,stimuli/objects/volleyball.jpg,left,old,141,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.105,4,0.374,right,0.055,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,54,54,135,1,stimuli/objects/drillbit03a.jpg,left,old,136,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.821,3,1.007,,,,,,,,0,55,55,9,1,stimuli/objects/measuringtape01.jpg,right,new,10,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.082,4,0.447,left,0.085,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,56,56,137,1,stimuli/objects/podium.jpg,left,old,138,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.965,4,0.661,left,0.829,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,57,57,84,1,stimuli/objects/swimgoggles.jpg,left,old,85,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.025,4,0.881,left,0.283,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,58,58,64,1,stimuli/objects/snowshovel.jpg,left,old,65,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.676,3,1.559,left,0.44,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,59,59,56,1,stimuli/objects/jar02.jpg,left,old,57,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.566,2,0.251,,,,,,,,0,60,60,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.117,3,0.815,right,0.264,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,61,61,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.101,2,0.425,left,3.383,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,62,62,123,1,stimuli/objects/breadknife.jpg,left,old,124,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.227,4,0.41,right,0.508,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,63,63,0,1,stimuli/objects/phonejack.jpg,left,old,1,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.152,3,0.298,,,,,,,,0,64,64,86,1,stimuli/objects/toasteroven.jpg,right,new,87,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.417,2,1.035,left,1.776,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,12,2021-05-04_15h34.29.044,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,65,65,130,1,stimuli/objects/hockeypuck.jpg,left,old,131,,,,,,,,
