instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.795385,2,0.425705,,,,,,,,0,11,11,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.134695,2,1.072165,right,0.75576,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,12,12,57,1,stimuli/objects/audiocablesplitter.jpg,right,new,58,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.183475,4,0.972655,right,0.33021,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,13,13,35,1,stimuli/objects/crocodileclips.jpg,left,old,36,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.571365,4,0.83695,right,0.407895,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,14,14,104,1,stimuli/objects/carantenna.jpg,left,old,105,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.814735,2,0.570195,,,,,,,,0,15,15,46,1,stimuli/objects/walkman.jpg,right,new,47,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.91959,4,3.272055,left,0.77526,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,16,16,44,1,stimuli/objects/pliers02b.jpg,left,old,45,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.29715,2,0.499075,,,,,,,,0,17,17,21,1,stimuli/objects/paintbrush01.jpg,right,new,22,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.96846,3,0.66238,,,,,,,,0,18,18,139,1,stimuli/objects/frisbee.jpg,right,new,140,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.0471,4,1.08565,right,0.468845,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,19,19,0,1,stimuli/objects/ethernetcable02.jpg,left,old,1,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.233125,3,0.554205,right,0.346325,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,20,20,30,1,stimuli/objects/printer02.jpg,right,new,31,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.98749,2,0.485145,right,0.665625,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,21,21,113,1,stimuli/objects/powercable.jpg,right,new,114,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.941195,3,1.053615,left,0.8025,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,22,22,97,1,stimuli/objects/coffeemachine.jpg,left,old,98,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.99703,3,0.674295,right,0.38647,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,23,23,20,1,stimuli/objects/laptop01a.jpg,right,new,21,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.2109,2,1.22239,right,0.73163,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,24,24,16,1,stimuli/objects/stubbywrench01a.jpg,left,old,17,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.006255,4,0.862395,right,0.56115,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,25,25,102,1,stimuli/objects/propanetank01.jpg,left,old,103,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.293145,4,0.786495,left,0.40311,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,26,26,15,1,stimuli/objects/watercooler.jpg,left,old,16,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.890335,3,0.387045,right,2.00552,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,27,27,133,1,stimuli/objects/icebucket.jpg,right,new,134,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.33475,3,0.454235,,,,,,,,0,28,28,75,1,stimuli/objects/stepladder.jpg,right,new,76,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.661355,2,0.503965,,,,,,,,0,29,29,29,1,stimuli/objects/computerkeyboard02.jpg,left,old,30,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.103475,2,0.355715,,,,,,,,0,30,30,4,1,stimuli/objects/microphone01.jpg,right,new,5,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.275505,2,0.27635,,,,,,,,0,31,31,93,1,stimuli/objects/icepack.jpg,right,new,94,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.84322,2,0.32712,,,,,,,,0,32,32,110,1,stimuli/objects/lock03a.jpg,right,new,111,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.510695,4,1.522605,left,0.535915,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,33,33,137,1,stimuli/objects/exercisebike.jpg,left,old,138,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.426365,2,0.602595,left,0.421615,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,34,34,119,1,stimuli/objects/tongs01b.jpg,right,new,120,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.949205,3,1.025435,left,0.49912,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,35,35,34,1,stimuli/objects/hockeygoaliemask.jpg,left,old,35,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.367235,2,0.32083,,,,,,,,0,36,36,72,1,stimuli/objects/cclamp.jpg,right,new,73,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.914795,2,0.31051,,,,,,,,0,37,37,53,1,stimuli/objects/binoculars01b.jpg,right,new,54,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.95462,2,0.698475,left,0.74279,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,38,38,124,1,stimuli/objects/reflector.jpg,left,old,125,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.007265,4,0.80041,,,,,,,,0,39,39,80,1,stimuli/objects/snowman.jpg,right,new,81,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.774935,4,0.47538,,,,,,,,0,40,40,19,1,stimuli/objects/peppermill02b.jpg,right,new,20,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.277015,4,0.493735,,,,,,,,0,41,41,18,1,stimuli/objects/cashregister01.jpg,right,new,19,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.191835,2,0.38107,,,,,,,,0,42,42,83,1,stimuli/objects/kitchenscale01a.jpg,right,new,84,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.700705,4,1.52534,right,0.584075,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,43,43,132,1,stimuli/objects/djmixer02.jpg,left,old,133,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.142885,3,0.59043,left,1.132825,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,44,44,40,1,stimuli/objects/wateringcan.jpg,left,old,41,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.17988,3,0.73495,right,0.7108,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,45,45,117,1,stimuli/objects/videotape01b.jpg,right,new,118,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.796175,4,0.63661,left,0.3327,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,46,46,129,1,stimuli/objects/cleaver01.jpg,left,old,130,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.154945,4,0.553225,left,0.30124,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,47,47,56,1,stimuli/objects/thermos.jpg,left,old,57,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.989915,2,0.73793,,,,,,,,0,48,48,67,1,stimuli/objects/bikelock.jpg,left,old,68,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.44707,2,0.31227,,,,,,,,0,49,49,68,1,stimuli/objects/leafblower01.jpg,right,new,69,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,0.97977,2,1.44799,,,,,,,,0,50,50,37,1,stimuli/objects/bungeecord02.jpg,left,old,38,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.06172,3,0.496185,,,,,,,,0,51,51,94,1,stimuli/objects/electricmixer.jpg,right,new,95,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.930955,4,0.955755,left,0.741635,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,52,52,70,1,stimuli/objects/martiniglass01b.jpg,left,old,71,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.466405,4,0.729845,right,0.957745,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,53,53,98,1,stimuli/objects/handgripper.jpg,left,old,99,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.55953,4,0.86003,right,0.34688,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,54,54,50,1,stimuli/objects/chisel02b.jpg,right,new,51,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.404325,2,0.372945,,,,,,,,0,55,55,134,1,stimuli/objects/screwdriver04b.jpg,right,new,135,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.350035,1,0.677945,,,,,,,,0,56,56,8,1,stimuli/objects/basketballhoop01.jpg,right,new,9,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.24636,4,0.726335,right,0.2711,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,57,57,122,1,stimuli/objects/extensioncord.jpg,left,old,123,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.070175,4,0.986615,left,0.389735,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,58,58,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.98243,4,0.870315,left,0.39855,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,59,59,107,1,stimuli/objects/canister.jpg,left,old,108,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.926035,4,0.80971,right,1.124365,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,60,60,31,1,stimuli/objects/mallet01b.jpg,left,old,32,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.309925,1,0.475085,,,,,,,,0,61,61,14,1,stimuli/objects/wheelbarrow01.jpg,left,old,15,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.286315,3,0.277095,,,,,,,,0,62,62,118,1,stimuli/objects/sledgehammer.jpg,left,old,119,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.157365,4,0.67793,,,,,,,,0,63,63,22,1,stimuli/objects/umbrella04.jpg,right,new,23,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.327805,1,0.306815,,,,,,,,0,64,64,106,1,stimuli/objects/minifridge.jpg,right,new,107,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.14725,2,0.332465,,,,,,,,0,65,65,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.410555,2,0.70904,left,1.01311,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,11,2021-05-02_19h11.58.075,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,66,66,39,1,stimuli/objects/sippycup.jpg,right,new,40,,,,,,,,
