instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7813,1,0.2895,right,0.9907,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,22,22,112,1,stimuli/objects/telephone01b.jpg,left,old,256,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.786,3,0.8902,,,,,,,,0,23,23,2,1,stimuli/objects/wetfloorsign.jpg,right,new,146,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9635,4,0.5361,right,1.9356,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,24,24,7,1,stimuli/objects/dishrack.jpg,left,old,151,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1661,4,0.386,left,0.521,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,25,25,139,1,stimuli/objects/toothpick02.jpg,left,old,283,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8854,4,0.4004,right,0.2974,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,26,26,1,1,stimuli/objects/photocopier.jpg,left,old,145,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7475,4,0.3202,left,1.6696,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,27,27,77,1,stimuli/objects/corkscrew03a.jpg,left,old,221,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.1809,3,0.2879,,,,,,,,0,28,28,82,1,stimuli/objects/shopvac.jpg,right,new,226,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0821,3,0.2955,right,1.0204,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,29,29,89,1,stimuli/objects/saladspinner.jpg,left,old,233,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.8601,4,0.3742,,,,,,,,0,30,30,120,1,stimuli/objects/tent.jpg,right,new,264,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.6204,2,0.3764,right,1.084,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,31,31,43,1,stimuli/objects/bowrake.jpg,right,new,187,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0237,4,0.7132,left,0.8179,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,32,32,28,1,stimuli/objects/spoon01.jpg,left,old,172,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.0101,2,0.6209,left,0.8121,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,33,33,68,1,stimuli/objects/ladle02a.jpg,right,new,212,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9628,4,0.2747,right,0.3974,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,34,34,27,1,stimuli/objects/hedgeshears.jpg,left,old,171,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.9103,1,0.2357,left,0.2606,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,35,35,104,1,stimuli/objects/lamp04a.jpg,left,old,248,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.5417,2,1.0867,,,,,,,,0,36,36,69,1,stimuli/objects/straw.jpg,right,new,213,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8933,3,0.3916,right,0.3191,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,37,37,73,1,stimuli/objects/propanetank01.jpg,left,old,217,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0409,2,0.239,,,,,,,,0,38,38,124,1,stimuli/objects/basketball01.jpg,right,new,268,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7432,3,0.2987,right,0.3354,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,39,39,91,1,stimuli/objects/cuttingpliers02.jpg,right,new,235,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.209,2,0.2406,right,0.5361,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,40,40,66,1,stimuli/objects/heatpump.jpg,right,new,210,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.1983,2,0.1919,right,0.2668,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,41,41,116,1,stimuli/objects/lockingplier.jpg,right,new,260,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,2.6772,2,0.8799,,,,,,,,0,42,42,16,1,stimuli/objects/bottleopener01.jpg,right,new,160,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5596,4,0.8847,left,0.3692,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,43,43,62,1,stimuli/objects/hourglass.jpg,left,old,206,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7481,4,0.2597,left,0.3041,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,44,44,130,1,stimuli/objects/fan.jpg,left,old,274,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8989,4,0.4292,left,0.5671,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,45,45,42,1,stimuli/objects/tennisracket.jpg,right,new,186,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7734,4,0.6081,left,0.2575,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,46,46,126,1,stimuli/objects/badmintonracket.jpg,left,old,270,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.5126,2,0.5823,,,,,,,,0,47,47,135,1,stimuli/objects/mortarandpestle.jpg,right,new,279,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.7949,1,0.169,,,,,,,,0,48,48,6,1,stimuli/objects/solderingwire.jpg,right,new,150,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.5531,3,0.8742,,,,,,,,0,49,49,86,1,stimuli/objects/trampoline.jpg,right,new,230,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0484,2,0.8578,,,,,,,,0,50,50,40,1,stimuli/objects/tablesaw.jpg,right,new,184,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.0562,2,0.2612,,,,,,,,0,51,51,4,1,stimuli/objects/cassettetape01a.jpg,right,new,148,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.2342,2,0.2563,,,,,,,,0,52,52,108,1,stimuli/objects/crocodileclips.jpg,left,old,252,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7276,4,0.2111,left,0.2416,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,53,53,50,1,stimuli/objects/iceskate.jpg,left,old,194,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.7302,2,0.3221,right,0.3126,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,54,54,129,1,stimuli/objects/snowblower.jpg,left,old,273,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9701,2,0.2278,,,,,,,,0,55,55,111,1,stimuli/objects/diaperbag.jpg,right,new,255,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.7887,3,1.0271,,,,,,,,0,56,56,60,1,stimuli/objects/kite.jpg,right,new,204,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8386,3,1.1205,right,0.5521,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,57,57,85,1,stimuli/objects/usbcable01a.jpg,left,old,229,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.8823,4,0.2054,left,0.3248,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,58,58,22,1,stimuli/objects/hoe.jpg,left,old,166,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.6355,2,0.0852,right,0.1895,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,59,59,65,1,stimuli/objects/jigsaw.jpg,left,old,209,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.5661,2,0.5697,right,0.2905,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,60,60,132,1,stimuli/objects/wirestripper.jpg,right,new,276,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.4623,4,0.3203,left,0.284,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,61,61,109,1,stimuli/objects/waterbottle03.jpg,left,old,253,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,1.077,2,0.2413,,,,,,,,0,62,62,81,1,stimuli/objects/grill.jpg,right,new,225,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.9,2,0.2373,left,0.3791,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,63,63,140,1,stimuli/objects/wineglass01.jpg,right,new,284,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,1.2493,3,0.5043,right,1.2631,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,64,64,14,1,stimuli/objects/boatmotor.jpg,left,old,158,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,right,0.9622,3,0.1576,,,,,,,,0,65,65,51,1,stimuli/objects/cheeseknife01.jpg,right,new,195,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,left,0.7687,4,0.1449,right,0.9309,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,25,2021-11-26_13h32.04.971,premceCat2_ses-02_part-02_label-phase2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,0,66,66,53,1,stimuli/objects/tape02a.jpg,left,old,197,,,,,,,,
