instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,126,1,stimuli/objects/reflector.jpg,left,old,270,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.242,4,1.499,right,2.707,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,4,4,85,1,stimuli/objects/filmnegative.jpg,left,old,229,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.584,4,1.358,left,4.124,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,5,5,52,1,stimuli/objects/securitycamera.jpg,left,old,196,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.338,2,3.691,right,0.586,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,6,6,123,1,stimuli/objects/jackhammer.jpg,right,new,267,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.2,4,1.872,left,0.942,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,7,7,17,1,stimuli/objects/backpack01a.jpg,left,old,161,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.151,4,2.045,left,0.823,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,8,8,64,1,stimuli/objects/surfboard.jpg,left,old,208,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.337,3,1.873,,,,,,,,0,9,9,138,1,stimuli/objects/beermug01a.jpg,right,new,282,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.57,1,1.59,left,1.849,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,10,10,119,1,stimuli/objects/muffintray01.jpg,left,old,263,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.684,4,3.231,right,0.603,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,11,11,139,1,stimuli/objects/corkscrew03a.jpg,left,old,283,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.56,3,2.957,,,,,,,,0,12,12,69,1,stimuli/objects/straw.jpg,right,new,213,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.387,4,2.22,right,0.98,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,13,13,8,1,stimuli/objects/hammer01.jpg,left,old,152,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,5.72,2,2.957,right,0.909,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,14,14,18,1,stimuli/objects/fluorescentlightbulb.jpg,left,old,162,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.867,1,2.27,left,1.032,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,15,15,37,1,stimuli/objects/computerkeyboard02.jpg,left,old,181,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.754,4,1.614,left,1.202,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,16,16,136,1,stimuli/objects/hockeypuck.jpg,left,old,280,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.812,1,1.743,left,2.023,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,17,17,44,1,stimuli/objects/toaster01.jpg,right,new,188,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.404,3,2.51,,,,,,,,0,18,18,82,1,stimuli/objects/shopvac.jpg,right,new,226,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.607,3,1.608,left,1.276,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,19,19,141,1,stimuli/objects/travelmug.jpg,left,old,285,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.612,4,1.681,left,2.595,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,20,20,25,1,stimuli/objects/shotglass.jpg,left,old,169,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.38,4,1.838,right,0.548,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,21,21,113,1,stimuli/objects/hedgeshears.jpg,left,old,257,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.933,4,1.693,right,1.143,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,22,22,91,1,stimuli/objects/cuttingpliers02.jpg,right,new,235,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.182,2,2.442,,,,,,,,0,23,23,78,1,stimuli/objects/lightswitch01.jpg,right,new,222,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.736,2,1.714,right,1.709,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,24,24,4,1,stimuli/objects/cassettetape01a.jpg,right,new,148,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.238,4,1.59,right,0.71,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,25,25,43,1,stimuli/objects/bowrake.jpg,right,new,187,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.473,3,3.295,left,1.003,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,26,26,32,1,stimuli/objects/rollingpin01a.jpg,left,old,176,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.517,4,1.862,right,0.514,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,27,27,1,1,stimuli/objects/crocodileclips.jpg,left,old,145,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.557,1,1.52,,,,,,,,0,28,28,12,1,stimuli/objects/fanheater.jpg,right,new,156,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.645,4,2.125,,,,,,,,0,29,29,40,1,stimuli/objects/tablesaw.jpg,right,new,184,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.793,1,1.454,left,0.973,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,30,30,83,1,stimuli/objects/icecubetray01a.jpg,right,new,227,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.469,4,1.879,right,0.432,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,31,31,93,1,stimuli/objects/chainsaw.jpg,left,old,237,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.842,4,2.248,left,1.089,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,32,32,79,1,stimuli/objects/boatmotor.jpg,left,old,223,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.07,2,1.129,,,,,,,,0,33,33,94,1,stimuli/objects/file.jpg,right,new,238,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.611,1,1.117,,,,,,,,0,34,34,86,1,stimuli/objects/trampoline.jpg,right,new,230,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.375,4,1.048,,,,,,,,0,35,35,16,1,stimuli/objects/bottleopener01.jpg,right,new,160,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.638,1,2.296,,,,,,,,0,36,36,74,1,stimuli/objects/shinpad.jpg,left,old,218,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.958,4,1.415,left,1.244,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,37,37,33,1,stimuli/objects/ipod.jpg,left,old,177,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.482,4,1.897,,,,,,,,0,38,38,133,1,stimuli/objects/birdie.jpg,right,new,277,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.201,4,1.317,left,0.809,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,39,39,122,1,stimuli/objects/hockeystick.jpg,right,new,266,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.569,1,0.954,left,1.409,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,40,40,66,1,stimuli/objects/heatpump.jpg,right,new,210,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.759,3,1.252,right,0.569,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,41,41,5,1,stimuli/objects/pickaxe02.jpg,right,new,149,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.504,4,2.311,right,1.009,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,42,42,11,1,stimuli/objects/vhstape.jpg,left,old,155,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.917,4,1.158,,,,,,,,0,43,43,121,1,stimuli/objects/parachute.jpg,right,new,265,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.309,4,1.306,,,,,,,,0,44,44,137,1,stimuli/objects/nutcracker01.jpg,right,new,281,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.869,1,1.327,,,,,,,,0,45,45,106,1,stimuli/objects/extensioncord.jpg,left,old,250,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.084,4,1.187,,,,,,,,0,46,46,135,1,stimuli/objects/mortarandpestle.jpg,right,new,279,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.513,1,1.822,,,,,,,,0,47,47,63,1,stimuli/objects/towel01.jpg,left,old,207,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.621,4,1.863,left,2.034,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,48,48,67,1,stimuli/objects/fan.jpg,left,old,211,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.566,4,2.459,left,1.048,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,49,49,10,1,stimuli/objects/skihelmet01.jpg,left,old,154,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.189,3,1.734,,,,,,,,0,50,50,111,1,stimuli/objects/diaperbag.jpg,right,new,255,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.221,4,1.454,,,,,,,,0,51,51,99,1,stimuli/objects/floodlight.jpg,right,new,243,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.667,3,1.873,right,0.921,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,52,52,54,1,stimuli/objects/stubbywrench01a.jpg,left,old,198,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.316,4,1.342,,,,,,,,0,53,53,107,1,stimuli/objects/dolly01.jpg,right,new,251,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.71,4,1.409,left,1.59,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,54,54,62,1,stimuli/objects/pot01.jpg,left,old,206,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.071,4,1.936,,,,,,,,0,55,55,6,1,stimuli/objects/solderingwire.jpg,right,new,150,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.52,4,2.463,left,0.958,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,56,56,58,1,stimuli/objects/volleyball.jpg,left,old,202,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.959,1,1.832,,,,,,,,0,57,57,116,1,stimuli/objects/lockingplier.jpg,right,new,260,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.621,2,1.835,,,,,,,,0,58,58,39,1,stimuli/objects/wafflemaker.jpg,right,new,183,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.596,1,1.508,,,,,,,,0,59,59,73,1,stimuli/objects/baseballglove.jpg,left,old,217,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.899,4,1.292,right,0.501,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,60,60,36,1,stimuli/objects/loppingshears.jpg,right,new,180,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.967,1,1.775,,,,,,,,0,61,61,76,1,stimuli/objects/headphones02b.jpg,left,old,220,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.426,4,3.21,left,0.91,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,62,62,38,1,stimuli/objects/breadknife.jpg,left,old,182,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.83,4,1.18,left,0.91,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,63,63,109,1,stimuli/objects/toothpick02.jpg,left,old,253,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.224,3,1.483,left,0.88,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,64,64,31,1,stimuli/objects/soccerball.jpg,left,old,175,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.536,4,1.415,left,0.771,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,6,2021-04-13_12h39.46.023,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,65,65,23,1,stimuli/objects/snowboard.jpg,left,old,167,,,,,,,,
